Id,SalePrice
1461,104671.43929799476
1462,156397.32116983912
1463,176738.4396463437
1464,198963.30188645565
1465,185112.09447634584
1466,171554.3039662036
1467,180782.7054635871
1468,162493.61637401616
1469,198271.37102724254
1470,119608.75543023736
1471,173282.06422179754
1472,101859.82912101214
1473,94952.81698121357
1474,144697.28717345497
1475,111822.21998250038
1476,341874.08347288374
1477,250802.0822758003
1478,290603.51629032695
1479,291992.004764957
1480,467532.1713096619
1481,341204.1775475327
1482,224200.9859378088
1483,174523.09135072996
1484,172271.60996110723
1485,206850.47544421448
1486,193578.2368868859
1487,313170.94027964346
1488,237149.17107571542
1489,191615.01303771514
1490,227609.78959727095
1491,200655.32701863896
1492,86577.23264316596
1493,190633.60211426666
1494,283844.6649572589
1495,278992.2787564749
1496,238800.94596589453
1497,177115.83929038089
1498,176139.21451950568
1499,164090.67459116687
1500,159868.47774300634
1501,174192.25893187147
1502,150064.0456215037
1503,273045.3104139462
1504,252393.26967461014
1505,231714.46916096946
1506,191223.03295972102
1507,246014.0402150384
1508,200454.39319487667
1509,159925.84301202264
1510,149272.55046883618
1511,153093.94406827746
1512,165070.7957102385
1513,151044.36585974015
1514,149699.87466122568
1515,187230.54036628877
1516,161171.57572140946
1517,168642.7392091195
1518,127323.34669112873
1519,206265.43248815663
1520,126745.70827802864
1521,127431.69700825734
1522,174711.6133085865
1523,108335.01107513299
1524,118897.1605894051
1525,120095.21731500454
1526,116557.18126989594
1527,106918.94199310575
1528,131882.30764418837
1529,154101.7631980487
1530,195717.7494701507
1531,115515.71372953408
1532,96203.1289004247
1533,150680.44291240902
1534,119930.58665241137
1535,145339.8749540495
1536,108131.81355263783
1537,58498.21586849308
1538,151589.75944449034
1539,203447.12432040382
1540,99453.3430385612
1541,141204.86687095487
1542,138125.91171504182
1543,191805.23099315094
1544,88833.98699672328
1545,124907.41445832934
1546,147725.8784562451
1547,129458.14125552872
1548,139451.39674312272
1549,129536.49381337326
1550,143029.77387000958
1551,103208.51653694513
1552,142724.01694773094
1553,145893.81385727203
1554,119854.55966347246
1555,157757.45095005995
1556,90751.05525807856
1557,105525.76877634664
1558,106725.2906943098
1559,86842.98089868495
1560,138636.88410096968
1561,127452.86205746273
1562,134767.30567132705
1563,121728.02105932291
1564,155368.66888358296
1565,146235.07754626195
1566,233068.53225919465
1567,74629.48241269667
1568,251887.85359323132
1569,123848.75646395597
1570,140347.89664753294
1571,107695.17213787031
1572,138802.23127446385
1573,219096.70145326125
1574,124634.09582253224
1575,226023.06471634403
1576,261685.66730260808
1577,178946.4248788226
1578,154661.63113993302
1579,142095.56948213978
1580,196878.27277017065
1581,156635.40108545742
1582,126594.15902639674
1583,288160.7535488911
1584,218382.52168302902
1585,142025.23076270983
1586,65617.02382278889
1587,106636.87486400313
1588,146054.2808633966
1589,90822.83927779844
1590,128856.11949788572
1591,89437.5046455177
1592,112711.20614748771
1593,129499.28910492269
1594,121753.35413880755
1595,116230.58857242124
1596,218144.8542649697
1597,206461.6542274565
1598,240995.3016294505
1599,177312.9670151445
1600,172690.55033904355
1601,61809.37500649343
1602,110756.15686442608
1603,85384.51452615527
1604,244644.86582043002
1605,248444.97406518718
1606,163318.56424944216
1607,169965.5641871771
1608,228970.91785229876
1609,183083.3685198249
1610,153453.01138800022
1611,141705.8128260204
1612,166039.5358484866
1613,162105.24379415088
1614,122827.9726152349
1615,94069.06303732413
1616,81307.1307333253
1617,95054.8465835356
1618,125388.9955933366
1619,142340.6126423164
1620,168105.17384056866
1621,132393.74940881183
1622,147128.61214807947
1623,274188.3191455612
1624,215506.8180742824
1625,117460.34609944982
1626,172817.08668447044
1627,188437.31698492996
1628,286341.0318584922
1629,192609.1924750058
1630,317954.9598451741
1631,216249.50311397933
1632,226046.88551386824
1633,187539.30467023145
1634,184887.92463623558
1635,181058.66279925266
1636,154514.33113817283
1637,195903.8211487742
1638,178839.46981859393
1639,192973.09306382478
1640,253849.76107876177
1641,188593.63695677844
1642,241375.00400611502
1643,212257.16077618103
1644,238915.66793208805
1645,188814.14553562025
1646,158995.66643022373
1647,158861.424905662
1648,128671.38072173073
1649,140087.91135260984
1650,111888.02323654444
1651,119446.56281455848
1652,101175.25847949975
1653,102085.56073600035
1654,144711.4425168283
1655,139908.6005103731
1656,139560.0891004924
1657,147334.20723577868
1658,145747.34315392733
1659,119978.38021545908
1660,157412.895842372
1661,388573.50475331204
1662,392932.372623614
1663,366463.95837148855
1664,473744.46117597976
1665,297415.742683785
1666,328608.8508436866
1667,378803.90408531047
1668,336878.47441620025
1669,323983.0121891069
1670,338696.4892259437
1671,271955.44206652034
1672,408680.3012972778
1673,304686.4621448209
1674,249729.28250774456
1675,206617.35131103368
1676,203580.94621356783
1677,225991.1230876856
1678,452341.53133571503
1679,385486.43850632163
1680,315200.28086509294
1681,239166.1114825696
1682,327176.34003373614
1683,190309.42139145537
1684,175659.1634232812
1685,177272.20504582187
1686,180592.7098213919
1687,179906.4451197816
1688,188077.88630549895
1689,196603.9235341473
1690,202323.63541422345
1691,191966.0759481199
1692,265445.2924440637
1693,174964.90754365013
1694,183902.6041071019
1695,174099.8310726115
1696,271889.32721696823
1697,178230.0974061902
1698,324494.93977050233
1699,323176.12290475296
1700,249589.1539825913
1701,266766.75264115
1702,233186.81441686267
1703,243338.06131132343
1704,287720.14852711884
1705,255157.48432500853
1706,384304.8644559473
1707,205876.90718349649
1708,199456.6809246251
1709,271636.7790405042
1710,226407.0165400306
1711,285905.7142734739
1712,258069.8205021681
1713,269995.11115430115
1714,219886.7413715954
1715,211948.2528805983
1716,182494.0013142455
1717,186142.2096920554
1718,138320.25540105655
1719,208716.7134118236
1720,250678.64832094157
1721,163765.80763247664
1722,125150.92410184092
1723,155957.3218601843
1724,203342.57981638215
1725,251661.7087247961
1726,186272.03827926394
1727,154203.25557635946
1728,173035.63449685345
1729,173545.5234753091
1730,143732.94892840117
1731,124839.0360695876
1732,126968.32552451368
1733,107884.63200798225
1734,117615.801778438
1735,126179.0624120903
1736,108245.76003021632
1737,285797.750670003
1738,240934.71206773302
1739,237864.29535734566
1740,209816.14772353673
1741,189933.44622874362
1742,172685.90901518482
1743,181558.9403712218
1744,319387.7126922471
1745,218985.08772403386
1746,200084.35721723328
1747,212916.6433200298
1748,220039.95424509957
1749,142176.0865037219
1750,122510.0583200661
1751,258982.32621542277
1752,116240.81018529425
1753,148181.22079951526
1754,192754.1039295166
1755,162546.8935559959
1756,126670.69077494837
1757,121995.42433319692
1758,147871.16776186283
1759,170440.83049170306
1760,164710.9277415082
1761,145829.9887813372
1762,186035.70957584717
1763,186841.6293273125
1764,113628.57583045328
1765,160650.923524989
1766,188080.2651839198
1767,216442.50225797508
1768,136248.17145258703
1769,179221.46252384732
1770,158704.88375289945
1771,120303.57503020855
1772,133097.45316344578
1773,124346.47843837965
1774,145764.45256709444
1775,148555.6050560934
1776,134209.20722015217
1777,105051.08380740722
1778,140741.16674110715
1779,117994.90323191503
1780,177036.02901614006
1781,124602.60551823245
1782,87077.81752722785
1783,144139.53556410782
1784,106407.64229977161
1785,111976.03153748687
1786,143401.68800106397
1787,179053.46533206885
1788,61049.324363871674
1789,97298.38154689994
1790,86658.46375920276
1791,191276.62064194717
1792,147336.0071125007
1793,134089.72944584524
1794,161623.3662853031
1795,138035.28759137838
1796,136013.59600347065
1797,111131.16250317461
1798,117041.91433486619
1799,116879.8378397561
1800,128712.284051331
1801,123868.46220919727
1802,132722.9283250275
1803,147001.47979934025
1804,144716.45996453043
1805,136273.40591442055
1806,123147.17451541017
1807,146838.86446128582
1808,131705.2860753699
1809,125048.08177676315
1810,134467.2894864538
1811,83228.18495064332
1812,97954.07303623299
1813,119868.19643861336
1814,91628.62907110057
1815,54216.83287710234
1816,94537.66799951823
1817,108556.91591931826
1818,148706.86811364573
1819,125333.95750168969
1820,68383.08721560909
1821,108354.7208667736
1822,165292.38283836047
1823,57277.89308719402
1824,129780.71365867351
1825,139663.7485538136
1826,113352.55644163073
1827,103094.25706859514
1828,136104.18809038764
1829,135228.32416961147
1830,145146.06623831048
1831,141464.36449134364
1832,73263.38872217885
1833,140556.0643803833
1834,120270.48935917
1835,127193.02130993443
1836,119782.3513411575
1837,88843.35131522473
1838,129296.99617137443
1839,102794.25345969676
1840,140320.61769231647
1841,131791.71465628358
1842,95474.35279916073
1843,126891.51736653793
1844,145447.40231189126
1845,144344.48430049096
1846,154753.50051971423
1847,170790.24058946618
1848,52785.72416907468
1849,108702.56992568298
1850,118056.44032147418
1851,154536.91903665283
1852,124880.82294851713
1853,121947.4582748655
1854,160413.92890300998
1855,148463.52956737316
1856,240958.59250743012
1857,136663.26215849325
1858,122701.87116374068
1859,112386.22316720239
1860,139441.90219679274
1861,113030.00266656769
1862,356061.1960077327
1863,324174.03848829557
1864,324270.8517570647
1865,322546.326225852
1866,311873.39139120805
1867,227765.89387030035
1868,279063.78594513773
1869,206487.23855659761
1870,231064.37114029366
1871,254550.2135520385
1872,178793.26858727232
1873,251946.98245510855
1874,143185.32870443386
1875,191226.0234646452
1876,200722.62688572556
1877,207217.0400381994
1878,196520.58960868468
1879,131499.3267499933
1880,128455.20573185162
1881,244323.81515091058
1882,245747.13930918928
1883,184842.8383315526
1884,200931.3833102213
1885,235562.79454778507
1886,277526.34223523486
1887,214715.97179073186
1888,264392.54706941283
1889,171589.464102234
1890,116203.22851584015
1891,126593.78601317201
1892,96947.37725047856
1893,133330.56935777343
1894,122311.61947742527
1895,136619.10058363256
1896,122712.80430634113
1897,113204.65417707215
1898,116367.95386333988
1899,165988.86061269706
1900,156607.53265977761
1901,172559.1131311432
1902,153634.75112777893
1903,238460.62947627224
1904,135146.70532402024
1905,201913.6591485561
1906,131407.66044236664
1907,219864.8052788814
1908,107404.82091310082
1909,139503.75731616933
1910,120571.81671858471
1911,237693.65802039864
1912,328464.37230709364
1913,139410.4180893657
1914,69534.29004175034
1915,277157.0335459377
1916,66377.8192736793
1917,246672.28217417636
1918,140642.6644661757
1919,165940.315233464
1920,155553.7077519317
1921,344295.14654410526
1922,299482.6359714238
1923,258980.32731550813
1924,245028.7560007656
1925,202043.15400719442
1926,347724.9128836521
1927,132360.8006389217
1928,161314.61684494565
1929,121534.98965548043
1930,129585.76710410336
1931,130975.85861563383
1932,135430.61964507084
1933,182567.54801872215
1934,177148.710856628
1935,172493.32997058812
1936,189048.33199495796
1937,189167.917901676
1938,170423.83894757225
1939,226339.47752511417
1940,177866.5823494895
1941,161703.3456702472
1942,189189.14259466605
1943,214164.9661033475
1944,335171.74964435695
1945,360040.72826466983
1946,128811.71865431608
1947,266257.7952789663
1948,166607.9464181653
1949,245581.3299269452
1950,181609.72050034904
1951,247023.1184555182
1952,217302.93007421368
1953,174070.6022851842
1954,186690.63017490084
1955,133470.58412202777
1956,306773.25455639383
1957,147550.71678437805
1958,296711.52944557037
1959,149007.22254668848
1960,112327.84248083038
1961,120482.29370180878
1962,98753.49564133037
1963,107160.25468777797
1964,105074.23866326017
1965,141234.26857743194
1966,137990.96589812697
1967,294941.6080638619
1968,425342.25383964577
1969,373449.5214702834
1970,391569.00853679277
1971,440570.8222083942
1972,359495.1087773429
1973,293104.2271479369
1974,334430.7132579887
1975,478318.84396611527
1976,286387.50687102246
1977,354447.7106776597
1978,340414.2452509313
1979,324718.1433374172
1980,211826.86366241932
1981,323373.0946700985
1982,230125.53250434922
1983,214788.06076881159
1984,169339.6518395665
1985,227626.48603955982
1986,212821.5235017576
1987,186696.66200121178
1988,173506.62790370002
1989,192015.18017790737
1990,206807.3230224637
1991,236688.38842653486
1992,214405.46059010335
1993,166428.5541611073
1994,216690.60623120284
1995,180594.35951021936
1996,243294.27818943403
1997,281384.1447252266
1998,295841.3923866192
1999,264172.44817312097
2000,316582.15779280075
2001,284285.6105654866
2002,236159.0845132769
2003,255996.9786100348
2004,305313.1074108842
2005,225711.08336084516
2006,224303.39191336304
2007,261201.95637285028
2008,217156.48938445278
2009,195303.77618213574
2010,197993.36811788176
2011,146561.0421317563
2012,176073.28023382835
2013,182081.429967239
2014,187484.92757202932
2015,225942.38060926594
2016,192782.33177949238
2017,200915.74120701247
2018,117518.47825966158
2019,130892.90560160381
2020,101325.6108273888
2021,102986.91992891413
2022,185069.27240444603
2023,137736.63403847555
2024,268015.99897933746
2025,348459.383075426
2026,178263.96886932055
2027,163584.38095697816
2028,149219.32887676544
2029,165792.90261904997
2030,270472.5145319266
2031,238384.8953641674
2032,250000.8737368068
2033,256007.64989752485
2034,178591.7941366368
2035,225601.80809545235
2036,200717.18425314742
2037,205729.28631318366
2038,311389.66141706955
2039,243718.93754964566
2040,309799.48559831845
2041,288332.85529440606
2042,205988.74352834738
2043,171764.07127115363
2044,158688.53994395575
2045,220107.06887424816
2046,141675.87058208807
2047,135432.26875885882
2048,141883.9976006521
2049,142086.0120551071
2050,174916.21929746476
2051,99386.15239265715
2052,123056.40995099286
2053,149942.16349552403
2054,95353.47947187575
2055,160084.99415966574
2056,157911.1762057462
2057,112136.91661665603
2058,218783.36849986232
2059,129332.63740605398
2060,167253.2125481669
2061,171661.15182818854
2062,128378.14217931917
2063,128880.54789709627
2064,138527.74820043094
2065,119852.8885316713
2066,171465.94542509242
2067,120038.64930949986
2068,143975.68675110134
2069,81988.06100804744
2070,114888.31387104224
2071,93628.22189771668
2072,130540.78670522265
2073,126611.59832061942
2074,191760.15942691898
2075,144666.28704131203
2076,116839.31559160165
2077,167388.58222541458
2078,122500.98310441613
2079,131017.07656197528
2080,107588.64156529354
2081,122910.60710966728
2082,115554.04991654049
2083,150609.8916595682
2084,109173.71937453074
2085,108280.24781283061
2086,113160.32032931445
2087,114154.75846135213
2088,93227.07412013169
2089,78662.64624385792
2090,122925.03122266797
2091,102691.75911098174
2092,120651.27846584821
2093,112029.17077022773
2094,106751.03021608037
2095,140998.84525723802
2096,88200.48227318932
2097,100474.45848233126
2098,146295.5595669735
2099,59039.56284764491
2100,74914.74095330828
2101,115259.72922758365
2102,125528.6376649923
2103,109499.29369886646
2104,146331.75150372717
2105,128723.66005011256
2106,60385.74078499571
2107,191863.82649206612
2108,111686.26563376504
2109,107011.39313787248
2110,118956.00982220987
2111,137244.3803808831
2112,140968.7898167086
2113,120187.60445269487
2114,129819.57992375043
2115,166937.69193419442
2116,116944.86741906713
2117,147737.51293847724
2118,130461.32350761394
2119,114278.93986895707
2120,116024.02891068677
2121,91090.51792431872
2122,125328.80043265717
2123,85470.8556425544
2124,167256.240299324
2125,124885.370097466
2126,167937.32433474655
2127,162129.38673565158
2128,126866.70278143918
2129,84990.65312453656
2130,131520.63708850092
2131,131226.40001133294
2132,112370.71481849911
2133,120517.74033985203
2134,119538.43822516369
2135,85618.2073407579
2136,79000.2647460809
2137,103482.72142291017
2138,128497.74971423847
2139,148224.31013120996
2140,142937.71337653618
2141,158716.11748465773
2142,129377.25530308021
2143,146289.45264844506
2144,118401.97027938713
2145,140171.75830366815
2146,173728.27213263803
2147,144042.75276088866
2148,144147.90808564023
2149,153232.90667661506
2150,238035.06625830932
2151,119494.76754167472
2152,156978.3267522926
2153,159087.25735127716
2154,102837.37370923438
2155,137591.59275307498
2156,248814.55254295934
2157,234468.87400226176
2158,261588.75241998982
2159,234771.87459316174
2160,184476.3411483793
2161,237803.99344789897
2162,342734.2406895082
2163,317823.7211268304
2164,259293.11363183963
2165,219801.65295036256
2166,153393.88755324902
2167,220960.5754614586
2168,189674.9610900642
2169,198155.6284528199
2170,212251.03659360445
2171,159013.20372170157
2172,132623.44862224968
2173,178616.16871174358
2174,216546.07968487544
2175,293210.10177468584
2176,313757.8779661726
2177,240004.18135951104
2178,216164.56108342315
2179,138058.2913872137
2180,209233.58762001272
2181,194356.00823657494
2182,222024.37132719485
2183,192433.68177131974
2184,114315.26198224074
2185,120826.42829924435
2186,134711.55075937862
2187,153841.76185291787
2188,155734.4697786704
2189,292222.2811057519
2190,77298.55835060468
2191,77445.66654310662
2192,88634.46801179883
2193,108585.84625686055
2194,101692.48760420324
2195,105724.45024901372
2196,98923.70286721345
2197,115865.16908758752
2198,158056.8421691713
2199,205625.2916366726
2200,146534.37525743488
2201,151849.91450542703
2202,225078.67124143068
2203,142277.41743880694
2204,180206.4869582969
2205,114010.91091887605
2206,136629.34285200262
2207,219769.77497474835
2208,287458.8866015676
2209,250812.93565410768
2210,121102.19377266805
2211,112138.96570512062
2212,114604.21644652534
2213,102249.86220043598
2214,125199.96983877863
2215,97128.57688010718
2216,136691.69789410825
2217,59267.329293839735
2218,81376.55086492395
2219,75063.92733242977
2220,72944.82401862732
2221,276884.15054248297
2222,250094.57404890863
2223,293898.3816530132
2224,215507.66222431042
2225,127087.67901964365
2226,178079.65556480642
2227,205551.65812820214
2228,268679.22263425734
2229,267681.5504312314
2230,160060.0201451666
2231,222172.36193914345
2232,177303.41512785092
2233,193448.79208227107
2234,252083.30792900483
2235,217330.4721001777
2236,268964.30998907564
2237,315297.48213557515
2238,202685.96528450644
2239,102996.0104013053
2240,151642.17352203638
2241,148390.11548172403
2242,128630.77592546698
2243,130697.00082022337
2244,113824.79649057775
2245,103208.54781665117
2246,141107.25038258918
2247,120602.33143442617
2248,119873.23628932178
2249,117685.8749518556
2250,124733.69634929001
2251,103493.59619833659
2252,179676.3089013232
2253,162095.61527281237
2254,196324.52765384762
2255,183199.79633270763
2256,178406.93753398862
2257,208341.63787081157
2258,162138.16764499058
2259,175061.1072022088
2260,149031.06337143597
2261,181126.54045631876
2262,202275.0377804189
2263,345543.2635549132
2264,428819.4092665202
2265,157416.3536509039
2266,274598.7844552054
2267,326743.47326999635
2268,367656.1790110596
2269,153726.38675155892
2270,202188.76370308743
2271,212419.7021750412
2272,196740.98892643547
2273,162897.88922164746
2274,185720.87087486187
2275,146964.3215745706
2276,190446.24636364242
2277,170391.49157085366
2278,146005.055703487
2279,122728.73277586405
2280,110533.12114676782
2281,152727.57639894783
2282,175533.44017459758
2283,109123.72260997942
2284,110637.43420780485
2285,138317.79072110695
2286,121170.80197079646
2287,361931.4780409852
2288,273959.1970835552
2289,375001.265896267
2290,415637.090341169
2291,330800.0032754076
2292,422799.8591446833
2293,443198.76123070763
2294,391735.75317596155
2295,491919.18139160366
2296,276650.66398694506
2297,342082.35993786255
2298,344049.807945146
2299,348478.74798513745
2300,342483.63775623636
2301,327073.32989859575
2302,255590.5845304455
2303,255043.15874851015
2304,245986.35693226967
2305,204956.07183721228
2306,197802.8693993037
2307,212545.87848189476
2308,233870.27080717168
2309,277677.11491889035
2310,223552.84820157808
2311,207396.8093327713
2312,159535.3350769674
2313,165410.5730376314
2314,169142.31485893967
2315,177896.16991839983
2316,203079.73447660526
2317,194139.5008264997
2318,179563.85071106374
2319,182621.9335754983
2320,179958.03682037504
2321,248866.7989312325
2322,192134.8432110969
2323,198763.19399285546
2324,193896.9453844662
2325,215393.1813652695
2326,187562.90549796697
2327,200709.5725760483
2328,223229.46703787558
2329,190912.95832014747
2330,178236.18571386285
2331,321154.0180662498
2332,387003.6059829786
2333,314329.2547695731
2334,248787.39844475663
2335,270578.7631002306
2336,292624.5452676675
2337,192796.9442573715
2338,261172.48303906893
2339,227362.28633726708
2340,377263.7978159643
2341,218490.15530527523
2342,248731.55705676277
2343,243439.96494401142
2344,219084.90283133037
2345,227157.0269339949
2346,218584.83908442906
2347,198974.31980541217
2348,253946.66422190564
2349,169286.52710496375
2350,305941.9603563404
2351,249221.9291048727
2352,262600.03835838643
2353,244939.59622412673
2354,139733.3435224461
2355,148473.86368239226
2356,148908.6677531953
2357,185124.94053974975
2358,204233.95913702753
2359,130603.31906343979
2360,115586.03580326898
2361,144532.61075345654
2362,258996.63890988773
2363,139132.18701926846
2364,164040.35223510285
2365,224444.49262346074
2366,198879.95806487603
2367,227078.49226188014
2368,217389.39899755313
2369,222161.71213921113
2370,165981.25605317327
2371,163338.97660243395
2372,190393.56439301022
2373,268536.4518813919
2374,298577.54917043954
2375,253644.547278553
2376,290720.60344807815
2377,338155.95916232426
2378,148299.08122236477
2379,193794.04388716587
2380,144610.2020669965
2381,170103.67427442464
2382,207736.69422820126
2383,203367.29195897348
2384,245525.76413803693
2385,164696.70955851974
2386,136584.41532203817
2387,136098.1357480778
2388,105538.86843011713
2389,125730.37120212567
2390,153388.1370374034
2391,145161.13391247496
2392,111285.18807886033
2393,170307.00958099816
2394,141104.32357913608
2395,212748.13987677745
2396,137470.32738387774
2397,226633.31410527264
2398,124154.66788262811
2399,71181.89850959544
2400,69360.82670755162
2401,118976.00344004462
2402,138540.51065872202
2403,146646.7045973129
2404,154169.6734675783
2405,153444.1690353278
2406,145548.06705460654
2407,119621.00733445288
2408,147589.46352599686
2409,118490.36965855188
2410,161098.01280379482
2411,112381.51388855629
2412,159361.96977761723
2413,130532.31440533773
2414,160675.5622929961
2415,134120.48275515527
2416,128582.12064901668
2417,130680.51672684318
2418,135919.09733791475
2419,120724.5469658118
2420,119210.74582131494
2421,147628.06967848455
2422,106072.48504543095
2423,115274.30594756818
2424,147639.9968992122
2425,202947.7647719459
2426,126131.49763283544
2427,137347.42002187003
2428,179070.84610943252
2429,113365.82859982048
2430,130325.85328285018
2431,112805.60084340684
2432,146732.75020231432
2433,138654.11039102863
2434,134822.72143530656
2435,143821.5626581049
2436,103941.53808500583
2437,100350.27459675827
2438,119530.68175483556
2439,97392.05585905265
2440,125879.81362383558
2441,86855.7897080462
2442,93511.36379947735
2443,121595.35358825896
2444,137213.2189341713
2445,90236.25942547296
2446,138461.23070955684
2447,186203.59573194676
2448,127111.11919707272
2449,116101.7797337572
2450,158964.22512619893
2451,122931.13387483443
2452,213249.99451952893
2453,91901.77701930157
2454,110903.71047673555
2455,125730.38080477672
2456,125957.06247259912
2457,140664.1970134117
2458,135597.85769285023
2459,104387.27395297353
2460,153140.44910366458
2461,130289.00495374626
2462,129880.65863460249
2463,135013.3682548033
2464,173652.12213360964
2465,145656.41702358754
2466,113409.09295370881
2467,130124.80485224139
2468,86051.68862554464
2469,81423.77256683426
2470,190681.3065488781
2471,203841.27938574768
2472,163849.41231183682
2473,106181.6140569951
2474,75313.39460277
2475,213497.6572053305
2476,121855.51503627383
2477,125243.574268077
2478,151117.58878658456
2479,103835.58345211479
2480,146690.16947652597
2481,127219.82421834486
2482,125027.91624306586
2483,110947.84041617226
2484,124821.1779047042
2485,122872.22328013451
2486,144893.16129342592
2487,176668.75170856123
2488,168817.98807990004
2489,165044.14878428073
2490,139252.432216112
2491,90938.07348916771
2492,200527.32049292373
2493,170802.21996107735
2494,146949.99339657227
2495,83800.75785483971
2496,257612.8706479304
2497,151497.24040415668
2498,111683.14637384906
2499,79397.88880959153
2500,114692.67686732282
2501,130534.4553235049
2502,135799.20034452892
2503,92306.11648843694
2504,166171.73558644872
2505,239889.24615562617
2506,252875.43468552842
2507,277539.24090309854
2508,251876.67931193413
2509,217942.23141877848
2510,217215.8705552469
2511,172383.60054235635
2512,204249.42336583525
2513,221815.25568721394
2514,250390.5120399554
2515,150930.46111072134
2516,182142.7599109163
2517,151781.5022373451
