SalePrice,Id
115338.60809558872,1461
170181.23742876138,1462
178611.55472186243,1463
197163.60869083845,1464
201116.82634301565,1465
169315.54168427663,1466
177445.20896530568,1467
163118.89380868818,1468
191195.3576915896,1469
119814.21297463376,1470
179618.24685530504,1471
98348.66545290273,1472
95264.20694393515,1473
142352.94019472253,1474
108695.09376754283,1475
342571.9919389839,1476
255780.90846488628,1477
293506.8252324711,1478
296203.86418964196,1479
455918.7087132544,1480
325402.53480289876,1481
222728.70612751145,1482
175461.04187223382,1483
168060.17944552828,1484
211178.79500491597,1485
194602.6471265552,1486
320256.4916134772,1487
232711.5819274046,1488
191549.23520923007,1489
239430.30625873228,1490
202933.77039987326,1491
91682.20663269414,1492
190497.63920065734,1493
299077.03150938876,1494
289965.1780688399,1495
235974.53602622324,1496
172615.27231780696,1497
180195.30091961287,1498
167004.62843987544,1499
160453.35498679185,1500
172445.06738419927,1501
147107.0372129353,1502
294638.8670393237,1503
245677.40099971046,1504
229364.57179147523,1505
185540.16932612527,1506
237704.13424345967,1507
200087.97045640703,1508
157831.62842516255,1509
146813.06042386766,1510
156702.4688035757,1511
169693.39685083262,1512
148326.17965763411,1513
156073.81738682793,1514
178230.3384393791,1515
157132.59610099645,1516
170541.52725801576,1517
126605.44966055498,1518
207985.12314186097,1519
128762.93220025353,1520
128686.24130151354,1521
176379.1152446142,1522
106827.53928747025,1523
117800.62902294625,1524
118614.80541969993,1525
113345.94481249043,1526
104776.32618844164,1527
132423.50815894292,1528
156453.04890369138,1529
195039.89628327033,1530
113852.12849422096,1531
96528.62706676073,1532
149129.77987397462,1533
122022.31582888805,1534
144816.85447499392,1535
105137.46784740288,1536
63312.78195648109,1537
159298.38895892247,1538
201754.74134802425,1539
97281.22514193003,1540
141586.2837651393,1541
135057.43488248112,1542
183396.88558338024,1543
87865.44319784612,1544
121895.16441845027,1545
148227.62908100896,1546
137161.5204458088,1547
138315.35220272408,1548
130460.52911326489,1549
145952.83639523544,1550
106251.69558806912,1551
142918.85267876126,1552
151807.44471291857,1553
118798.19033995918,1554
166144.98001938936,1555
95124.86287425515,1556
100748.61957280227,1557
103156.46835938064,1558
77417.57251310622,1559
140650.41387659626,1560
119878.36502317006,1561
134938.45587846657,1562
120136.69076924086,1563
156054.09399312903,1564
147223.49368148876,1565
239328.5327643423,1566
72277.1014051789,1567
259051.95383672646,1568
127377.50468547312,1569
147047.36620621092,1570
114022.61860512482,1571
138501.0658739567,1572
218625.75743676655,1573
127015.31163835964,1574
230955.96276556537,1575
264536.2151191624,1576
