SalePrice,Id
120588.6419,1461
158681.2534,1462
185356.2014,1463
201855.5143,1464
208409.361,1465
168890.558,1466
174989.0485,1467
164555.747,1468
187152.1809,1469
123681.5815,1470
180801.9815,1471
98910.01252,1472
96823.4299,1473
141414.9921,1474
108183.1159,1475
340433.3233,1476
249810.9765,1477
302334.2219,1478
304465.9931,1479
438883.2147,1480
341569.7699,1481
229132.5062,1482
181202.0367,1483
171953.7735,1484
195805.2779,1485
196595.7086,1486
339250.1142,1487
225357.9839,1488
194049.8887,1489
243923.5001,1490
197740.5935,1491
89223.18022,1492
186057.3337,1493
288712.2303,1494
290435.9879,1495
230923.445,1496
170763.5665,1497
181279.4348,1498
162066.7588,1499
159019.8445,1500
173024.6255,1501
151200.8887,1502
281004.6399,1503
243673.8387,1504
231773.7131,1505
186704.073,1506
229654.9028,1507
201074.6996,1508
157601.4623,1509
146872.7531,1510
153516.7853,1511
171227.1067,1512
143788.5056,1513
152909.133,1514
188052.7619,1515
158549.1455,1516
170459.4349,1517
132151.8045,1518
206151.267,1519
130515.1306,1520
134522.8356,1521
173365.0366,1522
110753.4841,1523
123873.1922,1524
118855.6619,1525
111601.7045,1526
108612.7363,1527
128919.178,1528
150926.6078,1529
184275.7723,1530
120224.2227,1531
93617.84551,1532
138837.8779,1533
120318.9946,1534
149595.3979,1535
114148.0157,1536
69413.6141,1537
152207.5019,1538
195675.0862,1539
94811.64423,1540
139596.1253,1541
136957.0805,1542
175082.7785,1543
82998.15865,1544
114933.0305,1545
141912.4416,1546
132744.8481,1547
129421.6533,1548
122604.2868,1549
147208.4678,1550
106368.2491,1551
128926.2507,1552
140147.5962,1553
117847.776,1554
172779.5857,1555
88755.93225,1556
97802.56066,1557
102068.4248,1558
95494.43384,1559
147479.8865,1560
105341.9146,1561
131886.8198,1562
121999.3268,1563
155474.4421,1564
153583.8169,1565
228576.649,1566
76845.92406,1567
242376.3904,1568
137315.8689,1569
146595.891,1570
120938.192,1571
137656.3974,1572
232136.5928,1573
114588.7321,1574
237520.4257,1575
260563.7912,1576
186469.6616,1577
150740.0699,1578
155060.7841,1579
196893.5344,1580
156310.096,1581
125215.5265,1582
282331.2174,1583
215079.8271,1584
142265.8144,1585
66057.34649,1586
115922.8432,1587
148136.9486,1588
102309.5404,1589
127268.5619,1590
96584.326,1591
117815.361,1592
121677.8659,1593
121404.5354,1594
116232.3171,1595
212557.6359,1596
200089.2236,1597
212288.9439,1598
177594.2241,1599
176621.9312,1600
65634.24848,1601
116420.8066,1602
77197.62833,1603
264629.3068,1604
234948.5654,1605
169897.4479,1606
178716.6608,1607
229306.0672,1608
182980.7391,1609
158663.7663,1610
142362.7362,1611
167044.1142,1612
166097.0086,1613
122160.2715,1614
89961.45478,1615
74522.35258,1616
88544.01028,1617
132609.2917,1618
137106.5522,1619
153041.2655,1620
131347.9649,1621
142160.6792,1622
251973.8887,1623
214476.0897,1624
120247.7042,1625
174145.4038,1626
195488.9642,1627
282728.5162,1628
187116.9145,1629
322259.097,1630
234850.5587,1631
245606.993,1632
182139.1426,1633
188984.9636,1634
173541.4319,1635
156184.7819,1636
185703.0475,1637
189976.4717,1638
188485.141,1639
241720.5795,1640
184904.1064,1641
242316.1572,1642
230136.5778,1643
245785.6933,1644
192250.0219,1645
159703.8941,1646
162292.3205,1647
129334.669,1648
139526.9762,1649
114501.6102,1650
120056.8198,1651
96815.01403,1652
97934.63764,1653
140579.7896,1654
135287.4759,1655
141176.0585,1656
144079.9595,1657
148906.3274,1658
117793.1068,1659
165314.7193,1660
413262.4167,1661
347837.1427,1662
344595.8887,1663
431232.9731,1664
288816.5636,1665
314868.5757,1666
336140.1642,1667
322458.4647,1668
304044.827,1669
328591.0325,1670
273208.8789,1671
375402.8598,1672
300134.254,1673
244765.1538,1674
213604.5084,1675
206506.722,1676
228392.4334,1677
414011.4193,1678
377773.2604,1679
294549.224,1680
238638.3817,1681
334342.1238,1682
196996.3583,1683
180473.3212,1684
178396.1973,1685
177869.1572,1686
172375.0705,1687
194530.4835,1688
194885.7536,1689
203162.5396,1690
194078.0825,1691
251318.5863,1692
177699.2347,1693
183144.3322,1694
162733.0689,1695
276785.7106,1696
166132.8805,1697
343648.013,1698
308284.6579,1699
260170.1121,1700
274310.4817,1701
229167.05,1702
238633.5644,1703
268140.5072,1704
255519.2592,1705
375223.1789,1706
208774.5599,1707
205833.1448,1708
260010.1676,1709
229173.6186,1710
279736.8511,1711
255166.7297,1712
267639.7548,1713
221889.7163,1714
206915.734,1715
176867.5347,1716
175229.0179,1717
133168.2389,1718
215938.1972,1719
236689.0096,1720
154291.4986,1721
120006.3604,1722
150459.5409,1723
196995.968,1724
230804.4218,1725
189106.4273,1726
152174.4799,1727
165072.3088,1728
169798.4904,1729
149554.8662,1730
123413.5126,1731
125234.3872,1732
115895.08,1733
125427.376,1734
118447.9608,1735
111008.005,1736
283765.3572,1737
262622.9005,1738
221823.0661,1739
215446.7828,1740
196194.8224,1741
166098.5019,1742
175208.9797,1743
311235.0057,1744
220733.4873,1745
180738.5134,1746
216563.2396,1747
209084.6051,1748
150570.7183,1749
120508.7077,1750
249640.1269,1751
117734.1492,1752
149492.7306,1753
194912.8791,1754
173863.2103,1755
123289.9557,1756
123297.8312,1757
145586.5678,1758
160716.7021,1759
167977.5387,1760
149573.9986,1761
170205.558,1762
189571.7083,1763
116009.3095,1764
139818.1341,1765
190086.6131,1766
201748.9123,1767
139578.1156,1768
167050.3491,1769
154871.4125,1770
126769.9658,1771
130277.9694,1772
124993.3958,1773
147030.768,1774
143493.9341,1775
131637.8142,1776
102604.1588,1777
140546.273,1778
126215.2874,1779
170413.6308,1780
125579.5926,1781
88855.94953,1782
143340.5727,1783
118246.3796,1784
113745.2079,1785
137262.0159,1786
170366.2938,1787
60038.5964,1788
93277.63739,1789
91157.89586,1790
180523.6223,1791
148510.879,1792
123236.2641,1793
158918.8685,1794
135989.2513,1795
134418.0757,1796
111499.5718,1797
123534.6967,1798
115310.8171,1799
136424.0708,1800
131229.0241,1801
139394.1332,1802
147831.1742,1803
138233.3569,1804
134072.3242,1805
116737.0375,1806
128452.7141,1807
121284.3903,1808
125878.0672,1809
142649.3884,1810
95011.59277,1811
93897.52465,1812
118892.918,1813
98544.70636,1814
55353.43811,1815
94351.99456,1816
114778.5522,1817
149807.724,1818
127204.6896,1819
69599.81099,1820
103231.7371,1821
154942.3424,1822
55623.69265,1823
121640.414,1824
147052.7874,1825
117432.9227,1826
104833.7438,1827
134309.5599,1828
113214.5111,1829
139991.0294,1830
144118.8738,1831
80282.01288,1832
134999.4673,1833
123309.9675,1834
103447.9066,1835
105059.9159,1836
89231.08271,1837
118618.6297,1838
100417.3069,1839
134191.9941,1840
140028.5364,1841
88867.11975,1842
132408.2877,1843
153623.5378,1844
145047.8324,1845
159037.3669,1846
181531.0276,1847
61266.22991,1848
108801.917,1849
117522.4597,1850
149569.3231,1851
119982.1005,1852
127904.5261,1853
