SalePrice,Id
119150.5678,1461
160962.6976,1462
179158.2401,1463
196171.0756,1464
202413.6157,1465
167915.613,1466
180218.8842,1467
160180.4678,1468
196624.5497,1469
124038.037,1470
178363.2265,1471
96287.66228,1472
93577.96047,1473
142732.2595,1474
110625.4765,1475
342248.1257,1476
248858.7108,1477
311049.4606,1478
291472.8229,1479
447726.4122,1480
326861.4021,1481
218051.1694,1482
179845.8812,1483
163498.3705,1484
198032.4595,1485
192737.7995,1486
331522.6708,1487
248145.0685,1488
194706.7228,1489
250974.6754,1490
195089.6012,1491
88271.82826,1492
190629.1747,1493
300966.2076,1494
287306.926,1495
238323.0871,1496
177046.1114,1497
175506.4658,1498
164494.3115,1499
158395.2644,1500
174949.8874,1501
142395.868,1502
283317.1086,1503
247155.1439,1504
231971.4201,1505
185618.4181,1506
239281.9633,1507
203711.9885,1508
158779.7761,1509
147517.2609,1510
153075.9406,1511
171611.8018,1512
149275.4744,1513
148235.5022,1514
184287.8002,1515
152623.0726,1516
162502.841,1517
127777.8732,1518
201672.8232,1519
128757.7521,1520
133629.2595,1521
177363.9485,1522
107560.9618,1523
131010.1801,1524
119225.1946,1525
113798.9565,1526
106726.7128,1527
134891.9241,1528
152563.8058,1529
189948.2317,1530
110816.9101,1531
96369.66846,1532
142427.8855,1533
119101.3692,1534
146490.2358,1535
106566.2055,1536
65253.98314,1537
148712.9614,1538
204624.4068,1539
93624.6665,1540
145306.6092,1541
138037.7112,1542
184434.5872,1543
85270.43123,1544
117023.0609,1545
141514.4604,1546
132949.1188,1547
139112.7777,1548
122145.421,1549
144982.0423,1550
104934.201,1551
139500.0656,1552
147486.8191,1553
112278.4244,1554
164665.7241,1555
83894.0323,1556
104450.8476,1557
101762.4609,1558
93452.27247,1559
142126.29,1560
113874.2504,1561
132437.4578,1562
123749.2037,1563
159231.8138,1564
148394.8894,1565
241784.864,1566
76814.88069,1567
245149.5458,1568
131756.5199,1569
146063.0327,1570
112846.5433,1571
143478.5659,1572
215398.7608,1573
121520.6416,1574
245543.1183,1575
249640.8387,1576
180323.006,1577
158928.2951,1578
148321.6507,1579
194078.5722,1580
158392.3904,1581
129509.9517,1582
281953.0439,1583
218484.6744,1584
139168.4975,1585
64883.53087,1586
111354.4333,1587
151043.6263,1588
99706.45313,1589
131904.9966,1590
95868.86732,1591
120516.6859,1592
125742.3169,1593
129209.8935,1594
123427.6756,1595
220617.9265,1596
208421.2768,1597
225098.7155,1598
178204.4872,1599
169717.0566,1600
60964.06345,1601
117267.7996,1602
76370.71611,1603
266888.8002,1604
239236.946,1605
168230.4958,1606
167867.801,1607
225111.3582,1608
179898.862,1609
143792.4441,1610
137252.1864,1611
164072.4209,1612
161987.7064,1613
129834.5573,1614
88299.81182,1615
75490.88015,1616
88242.74423,1617
132563.264,1618
141002.153,1619
179236.703,1620
124632.4643,1621
140704.6166,1622
254114.6755,1623
202360.7192,1624
116765.8605,1625
171930.7397,1626
192461.6076,1627
289885.9586,1628
185960.8015,1629
312377.0569,1630
233255.8442,1631
236922.0389,1632
177271.5901,1633
180750.0249,1634
171679.4224,1635
154024.8243,1636
198532.6258,1637
178136.8958,1638
185390.6646,1639
244001.8647,1640
185103.3228,1641
249596.6378,1642
215900.0556,1643
242509.0052,1644
193620.8754,1645
161821.8813,1646
166550.8168,1647
130638.1329,1648
142174.4696,1649
112121.087,1650
119819.079,1651
97029.36132,1652
99207.83647,1653
140804.8939,1654
137272.9555,1655
141856.782,1656
148956.5222,1657
147065.6766,1658
117898.1548,1659
159929.0105,1660
428647.2115,1661
411340.7206,1662
367927.0673,1663
440961.6685,1664
309817.9734,1665
327203.1953,1666
371242.227,1667
349627.0968,1668
321146.4984,1669
346731.0484,1670
265813.368,1671
393086.0249,1672
305608.1617,1673
242984.7489,1674
203080.5349,1675
200482.7689,1676
225607.6202,1677
425251.5232,1678
387383.8212,1679
318189.7851,1680
253527.2656,1681
325638.8167,1682
188562.4478,1683
176688.7759,1684
172521.5107,1685
170053.2715,1686
172965.8159,1687
182031.1894,1688
194499.7069,1689
198961.8802,1690
189985.9437,1691
271771.7864,1692
176242.8054,1693
183336.8368,1694
