Id,SalePrice
1461,118080.28622006047
1462,174545.61121641647
1463,181244.48042865435
1464,193456.0794560295
1465,183092.0747133243
1466,174767.83626792082
1467,178069.13193837067
1468,160666.84324996176
1469,179585.51707186727
1470,127226.84576461576
1471,195481.84129477036
1472,96747.73629346778
1473,96088.72182295032
1474,150820.8748194694
1475,119340.08479093712
1476,368824.47550992685
1477,255053.1753202844
1478,273120.33658168087
1479,275293.4239390937
1480,508393.67796288774
1481,303333.79485632235
1482,209230.96160463558
1483,165970.85665790254
1484,168502.54216993207
1485,188036.6206529094
1486,196196.97138894998
1487,328460.0092355482
1488,240408.48036460142
1489,201542.51035163825
1490,218290.4867036465
1491,193480.2496921652
1492,85413.45684413143
1493,189677.5758116349
1494,291988.52870650875
1495,289159.78043827624
1496,228442.06109179943
1497,180089.0589540464
1498,167788.3177179798
1499,165727.9132663411
1500,152154.3227609681
1501,168924.093552785
1502,156902.49805666687
1503,274599.094384211
1504,247294.90932665594
1505,223896.2950953804
1506,178695.0929657997
1507,241986.43815595764
1508,207778.20251628332
1509,166040.51541490655
1510,142472.63318209467
1511,153091.38679102488
1512,167550.54343982803
1513,137497.99740464287
1514,167442.24175237416
1515,176488.8050438142
1516,157355.79408596468
1517,166013.9701603955
1518,129754.11196932549
1519,227462.25021569856
1520,136293.1243430227
1521,137929.82396496506
1522,166481.30851385862
1523,110998.22797648271
1524,123061.07996661442
1525,125654.34121923121
1526,115697.94323207797
1527,112459.79585640137
1528,128151.71515434179
1529,153170.2467298592
1530,175222.43992859847
1531,116299.85343189094
1532,92536.81665299366
1533,136894.82278325869
1534,123016.02190403131
1535,154772.8298503644
1536,106893.46213053394
1537,62463.60367832134
1538,163782.1292055077
1539,211429.77264556804
1540,96161.78455097544
1541,138498.98533802023
1542,129161.74854918412
1543,213361.94554246127
1544,79485.1265177684
1545,123977.06498427689
1546,140405.79727474443
1547,135667.80329712434
1548,129217.56034780906
1549,124916.66416109257
1550,142955.11628685758
1551,113718.5027463171
1552,137972.97587651468
1553,160498.84458919454
1554,115758.31394903456
1555,161961.25503003923
1556,91657.28777627402
1557,99921.22584860575
1558,101713.93815612915
1559,100786.48845397848
1560,135906.9841016797
1561,122380.51926249774
1562,130219.10377362004
1563,121525.3440230954
1564,167786.23753055505
1565,153168.49384552517
1566,261096.35799919942
1567,74784.17404482968
1568,246136.83086315804
1569,136354.52151498757
1570,141805.16544100625
1571,126151.19120479588
1572,144669.3341594674
1573,225720.7791099494
1574,107962.4298924367
1575,219543.3446991333
1576,245770.44872746328
1577,186618.68577292972
1578,142007.7582309297
1579,142484.7263470073
1580,197278.80791131905
1581,152650.9575882397
1582,124250.72298010575
1583,332332.10882275755
1584,232106.11798349067
1585,143606.6303658711
1586,65890.20575911316
1587,109387.15348307796
1588,156840.41228220175
1589,92512.81577001672
1590,129092.78714984156
1591,93044.2281612034
1592,108895.76710415611
1593,124193.26632810042
1594,130848.819163384
1595,116555.676054231
1596,228019.58727659902
1597,191908.8595352986
1598,225450.56925115592
1599,181081.90322674526
1600,169115.1032676744
1601,57571.28453883129
1602,106227.72480940267
1603,81535.90790401863
1604,264342.6782308677
1605,245080.91969943067
1606,162512.72880329003
1607,161532.89183996362
1608,204185.99823115245
1609,185881.55561550148
1610,149487.85005112624
1611,133740.74758256038
1612,164302.3012374604
1613,162390.7541808503
1614,131173.98139706443
1615,92096.09009826521
1616,77088.94089285823
1617,91132.66690174429
1618,124290.54358674366
1619,144317.53176067385
1620,142120.64435962366
1621,136738.50950867124
1622,149874.69470746347
1623,305297.9851422332
1624,230118.5100259863
1625,121820.30802406209
1626,158947.74146405008
1627,188883.684866329
1628,283508.7874106727
1629,187921.29689507184
1630,333865.17003747064
1631,211971.04813830004
1632,229994.76893183772
1633,172701.91577914584
1634,181350.29440680184
1635,181390.59602877474
1636,149261.91648055604
1637,186008.16983025975
1638,201215.06555239743
1639,176875.50604126474
1640,266216.8239506674
1641,182230.48621793932
1642,228431.3862342236
1643,218898.37869713476
1644,240675.72997139624
1645,204528.22521739147
1646,158960.32346543833
1647,155328.0722185351
1648,128347.16361441668
1649,143223.12447154496
1650,109088.68542302983
1651,117940.16979873148
1652,96960.08814492576
1653,98209.17552178663
1654,154566.47112297325
1655,158133.4012160988
1656,142517.20633015345
1657,150400.6031973993
1658,146454.10088659808
1659,121249.13149836863
1660,155114.83968459957
1661,446871.3292309817
1662,398430.92356943514
1663,388191.1525772804
1664,370908.41140699666
1665,314466.0262886181
1666,326687.1520154026
1667,389071.7639490297
1668,323939.34706812503
1669,304178.80423509685
1670,361508.68445785844
1671,254860.11771867634
1672,473944.1635056091
1673,307385.68338741834
1674,242058.45105932417
1675,181863.64078659884
1676,180943.28370326877
1677,213577.33370656383
1678,427133.6893704286
1679,387451.4423800131
1680,319291.752978292
1681,245136.78690951955
1682,309420.66590001964
1683,173727.08328843667
1684,175939.1115640859
1685,171326.23832552673
1686,173372.3956337383
1687,175861.44258543063
1688,193888.83242335476
1689,205105.22507810086
1690,200140.0807796839
1691,188318.37287184608
1692,266313.3174101317
1693,169079.78647586118
1694,177950.22363092058
1695,172386.30726471468
1696,270151.6272392469
1697,166972.1504195751
1698,384906.9416619789
1699,337348.6685289898
1700,239305.0153692644
1701,263118.0642112731
1702,240148.16909465485
1703,244174.10317101429
1704,281932.3039252005
1705,236419.15461561477
1706,425565.0343730228
1707,209642.2143856655
1708,196835.67286243485
1709,291106.8596299237
1710,227516.08002162442
1711,258844.20340076296
1712,266079.2543000229
1713,269548.1443077257
1714,220638.36463115457
1715,206944.0730875751
1716,179361.46962820514
1717,180445.7853896522
1718,133439.06152495413
1719,201373.24805578394
1720,254993.3458736643
1721,170721.46025285724
1722,125536.24110253977
1723,150971.25626577466
1724,213000.6716865415
1725,233837.77596039837
1726,191097.24617294772
1727,148291.14715236306
1728,186039.03846262136
1729,159636.51307408823
1730,152138.65215566053
1731,121351.1619884044
1732,131844.5847800868
1733,117958.50489504193
1734,118202.08054677268
1735,135698.4705099055
1736,114422.0187891173
1737,365516.1776126678
1738,229192.07211035208
1739,237615.1146591164
1740,204618.55484351795
1741,185834.76210346256
1742,165468.43970572084
1743,173284.62189469897
1744,322696.73794160865
1745,208728.53003511534
1746,194360.36248566405
1747,226717.49343380347
1748,227595.72423933432
1749,153654.8336685546
1750,124481.40910022757
1751,254978.75545481467
1752,122817.91548911191
1753,141440.6329760959
1754,184338.82662224444
1755,171824.80996382618
1756,119154.3751359641
1757,121900.96147925321
1758,141873.2054389732
1759,158011.44478769955
1760,166657.15854703903
1761,136891.29789557392
1762,176501.7656083932
1763,177934.95069616442
1764,116684.02086809358
1765,160848.2093440146
1766,180013.5064302216
1767,220299.22269575382
1768,144732.26098847535
1769,170586.54188783793
1770,148154.17305852447
1771,130214.38476776663
1772,134027.52093096112
1773,129890.67249085764
1774,134187.3894566
1775,137320.56425683762
1776,125312.20440252582
1777,118821.77757058367
1778,139672.4664376651
1779,118065.53521366342
1780,180812.3573233255
1781,124113.2267394106
1782,81984.56132490808
1783,152585.89751049477
1784,114402.70594189344
1785,110027.35197556144
1786,151003.65465878448
1787,174038.34137931475
1788,56965.65922766714
1789,100550.124797885
1790,84354.78286210386
1791,167753.11802067998
1792,145884.52171423624
1793,136017.71698221925
1794,147724.29370434105
1795,135776.01053071528
1796,135461.07770131403
1797,104787.97376788991
1798,121937.81951004206
1799,114398.88740333909
1800,145020.47281259275
1801,124756.4183024944
1802,136925.8979419753
1803,145123.12943637837
1804,149980.64448940498
1805,143372.21976475904
1806,114777.32277402045
1807,135333.88948459725
1808,128721.52236953705
1809,127631.89196902634
1810,139967.4203562169
1811,97757.74685690762
1812,102151.87210776868
1813,121122.81137013326
1814,97613.44166777948
1815,49301.78473580192
1816,90874.38680176254
1817,115311.52371921949
1818,154431.21156401472
1819,125322.96049689909
1820,72455.59288396293
1821,114771.74044035
1822,159380.19258165042
1823,53932.81914191857
1824,122736.0700961371
1825,135527.1077077244
1826,117825.72427388896
1827,102940.1979107637
1828,137781.1322815376
1829,102545.61975396844
1830,135398.5662260689
1831,149068.65646497643
1832,83360.49175687495
1833,133597.8459069742
1834,121599.30791467358
1835,124186.98917053691
1836,113793.358158972
1837,82699.54975213473
1838,132801.62944796248
1839,93800.63696652692
1840,141941.54881519394
1841,134899.12585892784
1842,86758.60581130891
1843,120994.77659724744
1844,147782.48005086332
1845,158183.17560989145
1846,154027.46468122237
1847,169955.84600965105
1848,57405.274264838605
1849,112589.21378877523
1850,114750.3987269174
1851,158851.66601591656
1852,126901.84653653175
1853,131789.7749336002
1854,160181.8571327994
1855,149613.1586482909
1856,229620.44098376101
1857,160478.33537381268
1858,126503.70153139431
1859,120141.14956510716
1860,138962.84311479842
1861,118503.44325537712
1862,313717.1739133078
1863,284989.9724631536
1864,284989.9724631536
1865,345144.5249243308
1866,345876.35399455816
1867,247388.3191301135
1868,313467.45470496133
1869,205861.8426507567
