Id,SalePrice
1461,119268
1462,162211
1463,184493
1464,201539
1465,196232
1466,170446
1467,172220
1468,168375
1469,187002
1470,122456
1471,179091
1472,98796
1473,98115
1474,144930
1475,113354
1476,333919
1477,249476
1478,292148
1479,293429
1480,464369
1481,333829
1482,222636
1483,176953
1484,170775
1485,195008
1486,197768
1487,330285
1488,230060
1489,193095
1490,240123
1491,195071
1492,90862
1493,194288
1494,299444
1495,283546
1496,230794
1497,170716
1498,173629
1499,160598
1500,162122
1501,176649
1502,154421
1503,260825
1504,243048
1505,231795
1506,192673
1507,238164
1508,195993
1509,154446
1510,151071
1511,154727
1512,171374
1513,141116
1514,156939
1515,185749
1516,154250
1517,168463
1518,131862
1519,208207
1520,132912
1521,135876
1522,174193
1523,112152
1524,118052
1525,118988
1526,115067
1527,106977
1528,128819
1529,151192
1530,195253
1531,125889
1532,96455
1533,143862
1534,120035
1535,150439
1536,113522
1537,74533
1538,157962
1539,178458
1540,84680
1541,139544
1542,128836
1543,177766
1544,85656
1545,116412
1546,136601
1547,130450
1548,128476
1549,121332
1550,142180
1551,109475
1552,136462
1553,139271
1554,120769
1555,168356
1556,86434
1557,97880
1558,106910
1559,101153
1560,138008
1561,110471
1562,133744
1563,124156
1564,162562
1565,151685
1566,226216
1567,80506
1568,247586
1569,138627
1570,142204
1571,118884
1572,139868
1573,240315
1574,113154
1575,238296
1576,258270
1577,181972
1578,144118
1579,151881
1580,192570
1581,161569
1582,126010
1583,297926
1584,217914
1585,144156
1586,72316
1587,111872
1588,149403
1589,100712
1590,131645
1591,97930
1592,121290
1593,121085
1594,118122
1595,118455
1596,217813
1597,194692
1598,210970
1599,170604
1600,167222
1601,67388
1602,114349
1603,79959
1604,274681
1605,236119
1606,165069
1607,179646
1608,226265
1609,181490
1610,157615
1611,143372
1612,169543
1613,171453
1614,124493
1615,90745
1616,78303
1617,93626
1618,131356
1619,143174
1620,153911
1621,132293
1622,145971
1623,256592
1624,217888
1625,116635
1626,179050
1627,193120
1628,276338
1629,177936
1630,329696
1631,229402
1632,241670
1633,177927
1634,189357
1635,177373
1636,153800
1637,191965
1638,190830
1639,186169
1640,239781
1641,180515
1642,240787
1643,223502
1644,234517
1645,210700
1646,160397
1647,158312
1648,130531
1649,143268
1650,118950
1651,122850
1652,99485
1653,101122
1654,143693
1655,135022
1656,142788
1657,146481
1658,151405
1659,119322
1660,161246
1661,422025
1662,349357
1663,344396
1664,508837
1665,281530
1666,322359
1667,335399
1668,316555
1669,288642
1670,319319
1671,280124
1672,391070
1673,300170
1674,248212
1675,212600
1676,208552
1677,231206
1678,434830
1679,377681
1680,298814
1681,232171
1682,323719
1683,197773
1684,182883
1685,181358
1686,179403
1687,171957
1688,197041
1689,196012
1690,204154
1691,195189
1692,249764
1693,172739
1694,185179
1695,163143
1696,278966
1697,167092
1698,337199
1699,324931
1700,257069
1701,266008
1702,232127
1703,240543
1704,269210
1705,245695
1706,239990
1707,204040
1708,205008
1709,258656
1710,225150
1711,275566
1712,254697
1713,263526
1714,218363
1715,205767
1716,176967
1717,178926
1718,133327
1719,211157
1720,228089
1721,157096
1722,120418
1723,153264
1724,197673
1725,236684
1726,183634
1727,157223
1728,170056
1729,167396
1730,146875
1731,120615
1732,128423
1733,115282
1734,124046
1735,120816
1736,107441
1737,286121
1738,251024
1739,229686
1740,227073
1741,202485
1742,168092
1743,175398
1744,305557
1745,210140
1746,180093
1747,215594
1748,217212
1749,143899
1750,124317
1751,245257
1752,117369
1753,150613
1754,197184
1755,171953
1756,130116
1757,121177
1758,149468
1759,162195
1760,164538
1761,154236
1762,171725
1763,188306
1764,116825
1765,140448
1766,190668
1767,209183
1768,142440
1769,166260
1770,155006
1771,119473
1772,133251
1773,129218
1774,144153
1775,142726
1776,124021
1777,104457
1778,141742
1779,125134
1780,163853
1781,123946
1782,95788
1783,146894
1784,119143
1785,112586
1786,148727
1787,167523
1788,65648
1789,97196
1790,91814
1791,190554
1792,150209
1793,125441
1794,155509
1795,134679
1796,130427
1797,116697
1798,122345
1799,110386
1800,130606
1801,131398
1802,137559
1803,148240
1804,140620
1805,134828
1806,116314
1807,130127
1808,118122
1809,121379
1810,140028
1811,84255
1812,96420
1813,119117
1814,97810
1815,58149
1816,92616
1817,119460
1818,149196
1819,131205
1820,71310
1821,104976
1822,152002
1823,57505
1824,122847
1825,144056
1826,113022
1827,104346
1828,132490
1829,116808
1830,137276
1831,139033
1832,82121
1833,134226
1834,126588
1835,108447
1836,111173
1837,88620
1838,119887
1839,104452
1840,142124
1841,133689
1842,95826
1843,138738
1844,142433
1845,148282
1846,155203
1847,174168
1848,66796
1849,105627
1850,118187
1851,148272
1852,129411
1853,132458
1854,159483
1855,154529
1856,231328
1857,140191
1858,130010
1859,120300
1860,151687
1861,119822
1862,303464
1863,282636
1864,282675
1865,306974
1866,292769
1867,218516
1868,278120
1869,206641
1870,216251
1871,249762
