SalePrice,Id
119039.735,1461
163308.0794,1462
178934.3379,1463
199670.5547,1464
202081.3989,1465
165328.8652,1466
177780.1514,1467
162536.6576,1468
192491.7777,1469
121556.8755,1470
181579.2638,1471
97777.43234,1472
94055.77328,1473
144920.8383,1474
109339.5142,1475
346726.7635,1476
248410.3566,1477
306791.0744,1478
292453.5588,1479
472582.0028,1480
340737.4821,1481
218623.661,1482
177826.4108,1483
164894.0796,1484
206099.5503,1485
195553.1373,1486
339249.6483,1487
245821.6835,1488
189366.5045,1489
249200.4237,1490
196879.9908,1491
86966.73646,1492
190389.8207,1493
301684.5154,1494
295520.5818,1495
238700.4623,1496
170452.293,1497
175546.374,1498
164318.3132,1499
158944.7981,1500
173250.9124,1501
147594.1068,1502
285062.799,1503
247756.6724,1504
232158.7485,1505
190024.3098,1506
231526.1064,1507
202276.7969,1508
161801.7231,1509
146725.011,1510
150284.8796,1511
173780.4677,1512
148616.4367,1513
152877.3937,1514
185938.659,1515
152330.7377,1516
162515.8662,1517
129555.9504,1518
206133.0714,1519
127941.7884,1520
131442.692,1521
178451.4805,1522
106395.7525,1523
127891.8476,1524
118935.6164,1525
111613.8447,1526
104959.496,1527
135312.619,1528
153303.2704,1529
190651.2738,1530
109210.4933,1531
96141.79365,1532
143726.4078,1533
124370.3166,1534
146770.4887,1535
109750.6641,1536
65755.09666,1537
153901.8946,1538
195232.2428,1539
92311.37005,1540
148654.1556,1541
136749.7125,1542
183609.0381,1543
84767.15627,1544
117085.3258,1545
144274.1027,1546
131702.3695,1547
135409.1022,1548
122277.602,1549
143715.6633,1550
105137.7251,1551
131961.341,1552
147247.0867,1553
114780.6357,1554
166261.7313,1555
86408.65918,1556
107017.0393,1557
106059.3152,1558
93699.63433,1559
141457.5861,1560
115949.2137,1561
132207.2168,1562
122260.5256,1563
158281.5121,1564
152922.0946,1565
238495.3769,1566
76581.27305,1567
249769.9713,1568
133237.7081,1569
144841.1715,1570
112709.7594,1571
141197.3726,1572
212402.4687,1573
121447.4618,1574
243112.6684,1575
257124.1616,1576
177817.2764,1577
154508.9563,1578
147540.016,1579
196777.1051,1580
155178.8688,1581
128321.9112,1582
292982.5752,1583
214728.6181,1584
137983.5934,1585
65694.49754,1586
109471.8399,1587
148631.2617,1588
101614.1172,1589
130774.6567,1590
94021.46072,1591
120230.6001,1592
125759.8529,1593
114238.0546,1594
118467.518,1595
215883.119,1596
203600.5516,1597
229162.344,1598
176618.3738,1599
171895.8664,1600
61788.7546,1601
117954.3439,1602
77746.52288,1603
267196.0157,1604
245225.8572,1605
169503.1062,1606
174767.345,1607
225507.8322,1608
177989.632,1609
149254.9561,1610
136956.4927,1611
164419.4964,1612
163774.6636,1613
128396.8024,1614
89885.5166,1615
77660.9916,1616
90693.22785,1617
131247.1458,1618
140665.7237,1619
174695.3581,1620
129634.3856,1621
141846.161,1622
262848.0678,1623
209549.1381,1624
116241.3512,1625
175193.8278,1626
195572.8159,1627
283261.9893,1628
188545.6299,1629
321858.5904,1630
227892.1442,1631
237703.9628,1632
183550.0006,1633
182269.077,1634
172597.4104,1635
152271.4991,1636
191545.5345,1637
176959.1246,1638
186534.4992,1639
243407.3235,1640
184663.2585,1641
245680.8008,1642
213414.1763,1643
241564.9242,1644
194035.3642,1645
162108.4668,1646
166124.9047,1647
128996.7977,1648
142218.8925,1649
112767.3034,1650
120323.3895,1651
98596.52096,1652
100841.6013,1653
140721.6274,1654
136766.8772,1655
142721.7421,1656
148608.4941,1657
148215.3798,1658
117181.2302,1659
158274.8676,1660
429791.2104,1661
380061.0323,1662
366930.6189,1663
451398.7461,1664
305120.8498,1665
330718.3526,1666
369282.7516,1667
346498.73,1668
316695.2713,1669
345478.1279,1670
268238.9698,1671
410879.7025,1672
297937.0782,1673
242360.1646,1674
201871.4022,1675
195544.5282,1676
224637.1965,1677
435271.1434,1678
393718.5807,1679
315044.4789,1680
248555.4172,1681
327318.3315,1682
186874.1578,1683
180584.8948,1684
174560.4814,1685
171236.0087,1686
177867.7754,1687
188568.8672,1688
196852.2569,1689
204904.8333,1690
196664.5274,1691
270408.0541,1692
181265.5682,1693
186192.9014,1694
169371.7087,1695
272074.0241,1696
177380.5605,1697
340494.8739,1698
311644.6571,1699
250503.9012,1700
265799.7167,1701
231206.2401,1702
244148.1928,1703
276162.6728,1704
250656.5158,1705
339400.0938,1706
205834.1371,1707
206116.4547,1708
266116.3976,1709
220907.3977,1710
287148.6098,1711
245191.6109,1712
276654.5501,1713
228278.5287,1714
207960.5011,1715
182964.743,1716
182626.237,1717
135977.1127,1718
209494.1088,1719
230426.7469,1720
162230.1804,1721
121394.6655,1722
153184.4728,1723
195799.2387,1724
235143.9551,1725
181036.4278,1726
148419.5466,1727
167818.6388,1728
171051.1643,1729
151876.8117,1730
119099.3398,1731
127196.5888,1732
114759.3749,1733
123886.1788,1734
115826.6079,1735
103583.795,1736
281177.4394,1737
258789.1144,1738
219540.8409,1739
202745.4221,1740
186291.9128,1741
167661.345,1742
175913.3593,1743
314106.2084,1744
215449.3702,1745
179313.6904,1746
215931.7781,1747
208255.8682,1748
142765.2043,1749
120900.5037,1750
243924.4013,1751
115866.6888,1752
149740.0444,1753
199142.8528,1754
169867.1505,1755
128056.3832,1756
119539.3365,1757
144727.7521,1758
164871.8497,1759
165974.2356,1760
149607.3626,1761
172063.285,1762
189498.5158,1763
114147.161,1764
159741.1157,1765
195923.164,1766
211170.7173,1767
140454.8736,1768
173096.2692,1769
158450.366,1770
119450.8011,1771
130592.4596,1772
118052.7489,1773
143300.539,1774
143445.6879,1775
128202.3267,1776
105571.2343,1777
137305.0605,1778
122498.0969,1779
182956.5373,1780
124482.3835,1781
83738.74244,1782
142745.1685,1783
112689.2442,1784
115479.6089,1785
131420.1515,1786
167555.1092,1787
57791.11365,1788
93080.61569,1789
86243.01282,1790
183319.7576,1791
157144.611,1792
132095.6089,1793
151035.5145,1794
134950.2359,1795
124489.157,1796
112056.5588,1797
118174.2084,1798
112393.1141,1799
130796.9306,1800
128461.4541,1801
135506.3521,1802
144864.9759,1803
136720.4495,1804
135099.6586,1805
120305.5724,1806
138368.7952,1807
123977.8501,1808
124770.0971,1809
137937.8063,1810
89084.32081,1811
97429.09471,1812
121193.3623,1813
93918.13244,1814
52510.25473,1815
92292.31623,1816
112716.5562,1817
150406.0521,1818
126108.9186,1819
64174.47341,1820
106239.8288,1821
158782.1988,1822
52094.50336,1823
121851.6908,1824
143647.9777,1825
108058.1404,1826
103108.4119,1827
131112.446,1828
118624.7212,1829
147595.6684,1830
144866.8449,1831
85339.74563,1832
136534.881,1833
117730.7764,1834
115629.428,1835
110604.319,1836
84559.60627,1837
128501.3431,1838
99458.16572,1839
143282.8549,1840
137680.9483,1841
94071.64599,1842
129184.2444,1843
147448.1328,1844
144320.8341,1845
159623.1831,1846
169855.3265,1847
61412.12537,1848
102987.1071,1849
114947.8698,1850
146454.6958,1851
121382.9267,1852
122895.6959,1853
164702.2964,1854
153053.7821,1855
229828.2385,1856
138279.3914,1857
124933.211,1858
116722.0333,1859
143961.992,1860
116004.6613,1861
331595.5272,1862
304364.7687,1863
304464.1187,1864
333325.3817,1865
321694.5745,1866
225712.4874,1867
276341.8671,1868
206990.6461,1869
226631.0363,1870
257378.8164,1871
177073.4445,1872
256414.7988,1873
146884.3376,1874
194646.4433,1875
200012.759,1876
209449.2109,1877
201854.6437,1878
133718.1081,1879
125899.0055,1880
237366.8002,1881
241397.8188,1882
179515.4361,1883
200006.6704,1884
235758.979,1885
283138.9612,1886
222284.2472,1887
266411.5133,1888
175802.2622,1889
114721.447,1890
127037.2521,1891
98349.93958,1892
132521.4049,1893
124126.7573,1894
131979.4675,1895
122784.2097,1896
118655.185,1897
113318.973,1898
153467.3318,1899
152665.5721,1900
170998.1127,1901
158187.4513,1902
221556.917,1903
135003.8863,1904
198736.1196,1905
143017.1632,1906
197217.5713,1907
107304.6011,1908
126901.164,1909
117346.5148,1910
225996.335,1911
316907.1488,1912
137531.9807,1913
67042.96615,1914
297480.2919,1915
59704.1126,1916
242107.6221,1917
141665.3166,1918
174733.8542,1919
149004.9651,1920
362025.0342,1921
308015.9965,1922
229547.7335,1923
232833.4219,1924
192579.7119,1925
351605.4242,1926
131431.666,1927
164773.3167,1928
120446.205,1929
128105.8256,1930
139633.5133,1931
135981.735,1932
180828.1718,1933
180131.1237,1934
170540.2804,1935
199985.7181,1936
184236.947,1937
168947.9195,1938
242778.4859,1939
196398.9265,1940
162893.6101,1941
176555.5539,1942
226126.8252,1943
377465.0844,1944
395356.6028,1945
146667.5866,1946
273419.0597,1947
170018.3766,1948
246339.9912,1949
193806.2103,1950
237281.5007,1951
204718.2658,1952
174116.7163,1953
180583.6043,1954
133822.7001,1955
291877.5024,1956
149477.6155,1957
281469.3954,1958
149040.5018,1959
110030.1355,1960
123354.6676,1961
97573.22529,1962
105274.6481,1963
105826.834,1964
142499.4175,1965
138483.2474,1966
296520.6383,1967
411106.7228,1968
384382.6604,1969
400461.9488,1970
476941.2921,1971
378290.8389,1972
284572.1915,1973
344202.2096,1974
467639.3271,1975
285060.8103,1976
345475.2325,1977
355230.1451,1978
311602.3914,1979
201489.9546,1980
326053.7341,1981
227930.8968,1982
207136.491,1983
165080.6703,1984
234369.8003,1985
217334.5203,1986
187765.5074,1987
176680.3391,1988
194780.0034,1989
209184.7906,1990
230398.0111,1991
215958.7026,1992
171741.9098,1993
226653.1027,1994
187096.2043,1995
248826.3942,1996
329369.5691,1997
304837.7213,1998
296675.8626,1999
320313.8431,2000
286927.385,2001
253929.3264,2002
268253.5077,2003
284207.2531,2004
235540.9098,2005
226290.5761,2006
259974.636,2007
219860.1811,2008
200976.4021,2009
193824.9078,2010
137314.6543,2011
177971.8112,2012
178037.6836,2013
181999.5977,2014
213848.2546,2015
188115.0417,2016
198278.7948,2017
115062.2047,2018
130134.6628,2019
98927.12783,2020
102555.3209,2021
194986.2542,2022
142065.7815,2023
273107.2467,2024
349942.1786,2025
178265.1637,2026
164924.2556,2027
149207.8782,2028
163416.8698,2029
267809.3502,2030
242536.4509,2031
255787.7151,2032
257102.0603,2033
178353.7504,2034
226859.1648,2035
206438.1934,2036
216617.1469,2037
321560.6848,2038
245570.8709,2039
284943.1538,2040
304755.0574,2041
212038.9595,2042
181198.8354,2043
164545.8548,2044
213377.2813,2045
150199.8472,2046
141220.709,2047
146070.8059,2048
144297.3277,2049
171959.4399,2050
102486.4369,2051
125279.0901,2052
148497.7866,2053
85221.49707,2054
152898.5533,2055
142060.6791,2056
114717.262,2057
219291.5268,2058
136769.1068,2059
176705.0291,2060
165779.1461,2061
125207.3426,2062
122721.5169,2063
142504.4723,2064
120408.4095,2065
165438.2189,2066
112072.4351,2067
146612.3192,2068
80677.3376,2069
109253.6527,2070
94083.49192,2071
133068.5334,2072
132277.1049,2073
187346.1306,2074
149312.3319,2075
118143.6985,2076
155304.2051,2077
122970.1062,2078
132949.0398,2079
113958.9167,2080
126495.2833,2081
113779.4099,2082
145883.9748,2083
109369.8338,2084
114014.1816,2085
107379.7841,2086
125224.968,2087
95409.94506,2088
80210.13985,2089
127861.1366,2090
110689.0217,2091
122724.6506,2092
108325.4611,2093
109039.2219,2094
148745.0729,2095
83452.42221,2096
100110.4008,2097
147321.9981,2098
53584.26797,2099
88440.6805,2100
114578.1078,2101
126960.971,2102
112540.7667,2103
142766.8003,2104
131536.1884,2105
75410.11885,2106
204727.616,2107
116807.5727,2108
111310.8747,2109
123959.7546,2110
127877.0999,2111
138033.8922,2112
124663.3698,2113
123838.6529,2114
169396.6049,2115
113512.4343,2116
151371.0379,2117
128599.0564,2118
116492.0075,2119
112961.6791,2120
89494.89514,2121
116934.3482,2122
82990.67551,2123
160943.7919,2124
122321.6086,2125
165779.6029,2126
164087.6666,2127
119687.2221,2128
80611.89003,2129
132678.4683,2130
130744.976,2131
109928.5721,2132
121881.7258,2133
117044.9574,2134
87959.97856,2135
75904.49798,2136
105962.5793,2137
135628.2936,2138
150655.4335,2139
138834.3676,2140
160421.6825,2141
127530.6022,2142
145372.0287,2143
119285.7331,2144
136988.8971,2145
168753.3445,2146
141768.7214,2147
138131.1196,2148
145451.8282,2149
250482.712,2150
115333.0041,2151
162078.0938,2152
157795.9614,2153
102220.2562,2154
134242.8222,2155
231497.7853,2156
234528.4345,2157
247757.8248,2158
221119.6898,2159
188001.9893,2160
236341.2694,2161
357312.1765,2162
335383.6144,2163
257606.6705,2164
208612.9617,2165
157256.6501,2166
222255.7382,2167
188446.3016,2168
197163.4224,2169
214103.2958,2170
157803.7973,2171
133520.674,2172
176386.971,2173
219445.0836,2174
300606.9756,2175
319575.8779,2176
236366.43,2177
214456.9287,2178
134971.813,2179
210318.2851,2180
196258.9381,2181
219726.3087,2182
193515.5764,2183
119774.0689,2184
126331.6031,2185
148988.5442,2186
149874.6208,2187
151163.1808,2188
259925.3457,2189
73269.08117,2190
80162.23884,2191
88934.92043,2192
108143.0638,2193
102079.0553,2194
106848.6599,2195
96612.93069,2196
117719.4118,2197
153608.4277,2198
192621.6683,2199
146949.4986,2200
152672.3936,2201
229259.2987,2202
141109.8638,2203
187776.6163,2204
122601.9202,2205
141159.2984,2206
210958.8078,2207
261158.7193,2208
253384.3803,2209
120240.2516,2210
113240.7864,2211
118538.0786,2212
102871.7231,2213
131566.0542,2214
98186.46896,2215
136615.8415,2216
63189.10416,2217
87566.43024,2218
90520.28594,2219
77040.92908,2220
296675.2845,2221
276851.5819,2222
278700.6843,2223
202139.7134,2224
120079.0823,2225
175098.4662,2226
197370.256,2227
272102.5367,2228
249693.5153,2229
150660.8209,2230
204108.3253,2231
179115.5041,2232
188014.8768,2233
256077.1313,2234
216575.2329,2235
252732.4886,2236
304508.3873,2237
198649.5479,2238
96076.23159,2239
153705.6882,2240
154026.7303,2241
124704.4744,2242
130545.4925,2243
108330.7969,2244
103818.4197,2245
138198.6233,2246
112754.4898,2247
118809.134,2248
119119.7747,2249
129235.6488,2250
125867.415,2251
182398.3782,2252
159618.4441,2253
185548.9609,2254
181734.5371,2255
171296.3571,2256
199344.5016,2257
158194.0036,2258
173110.7282,2259
145356.052,2260
201776.1665,2261
212043.4425,2262
387857.5542,2263
485728.1714,2264
163838.2204,2265
306475.6389,2266
339232.7696,2267
404436.7567,2268
151083.2618,2269
202564.3557,2270
205287.9837,2271
195901.4034,2272
164272.9066,2273
184352.0008,2274
148932.406,2275
189060.4905,2276
180813.1428,2277
144707.2264,2278
126851.004,2279
109815.9057,2280
161501.918,2281
176384.4034,2282
109233.5743,2283
114237.7505,2284
141082.1513,2285
120708.1511,2286
365401.8934,2287
276777.5219,2288
363035.2471,2289
428898.7282,2290
333253.4414,2291
450294.2971,2292
434243.6919,2293
402538.0501,2294
476521.4767,2295
277997.8829,2296
348836.6549,2297
360088.5589,2298
342224.8376,2299
326767.4052,2300
325271.6134,2301
258765.1756,2302
249414.9867,2303
254874.4589,2304
195912.5453,2305
193133.0672,2306
207360.4939,2307
232084.8595,2308
290146.1951,2309
215387.9946,2310
210266.5147,2311
174395.0571,2312
171221.478,2313
169488.0012,2314
178683.0142,2315
195999.9124,2316
194338.7345,2317
174706.0291,2318
184523.125,2319
183772.2889,2320
243747.0097,2321
187511.0269,2322
202907.0879,2323
193742.9847,2324
216225.6213,2325
183775.8727,2326
201687.9992,2327
224058.3838,2328
194544.7221,2329
180292.2557,2330
340100.1561,2331
394842.1896,2332
315999.7573,2333
263750.86,2334
293193.3249,2335
301816.327,2336
193213.6548,2337
267658.9091,2338
220686.0986,2339
369636.9046,2340
223500.2218,2341
246730.8508,2342
237290.5367,2343
213697.1405,2344
240306.706,2345
217055.5651,2346
201508.1062,2347
247624.8428,2348
186550.9717,2349
318699.5195,2350
254524.4536,2351
255486.3618,2352
240087.6142,2353
141065.2702,2354
145102.9516,2355
148094.2793,2356
188890.1868,2357
204755.9876,2358
130910.8549,2359
113008.3207,2360
147922.9793,2361
246672.1772,2362
140975.7356,2363
153614.2456,2364
221767.2687,2365
193410.0798,2366
216289.4923,2367
219696.3969,2368
222459.3448,2369
164264.7986,2370
159008.5585,2371
196432.0604,2372
291931.2719,2373
318734.2,2374
251876.0908,2375
292532.2028,2376
318183.5263,2377
151740.8921,2378
195343.6294,2379
147213.0597,2380
174243.3453,2381
212261.1217,2382
199995.3754,2383
239051.6614,2384
164407.5638,2385
132837.2517,2386
134286.4642,2387
103351.623,2388
117409.3313,2389
153629.0254,2390
145944.6529,2391
112678.0585,2392
175037.0232,2393
150832.6549,2394
209906.6852,2395
143834.4892,2396
225165.2265,2397
131808.112,2398
67200.00683,2399
68753.25952,2400
118267.0508,2401
135077.7854,2402
149887.9972,2403
159979.4452,2404
161409.7414,2405
143542.8264,2406
126797.9964,2407
150187.2693,2408
119224.1558,2409
164232.33,2410
112863.7906,2411
159894.8865,2412
127602.8411,2413
159425.9431,2414
133291.7917,2415
129599.7003,2416
139532.7379,2417
133693.0251,2418
123399.1803,2419
121394.5534,2420
134074.9009,2421
107807.9105,2422
125946.9566,2423
148901.0175,2424
181994.1407,2425
132496.7462,2426
129991.9049,2427
191571.0754,2428
111900.1072,2429
132179.5085,2430
112474.0631,2431
149392.2723,2432
145485.8584,2433
137172.9525,2434
148574.8436,2435
106219.247,2436
101630.9687,2437
121260.578,2438
99293.03413,2439
125708.1856,2440
94983.63446,2441
93967.77143,2442
117935.874,2443
132661.7701,2444
96410.31733,2445
139607.7854,2446
187234.9452,2447
128785.8574,2448
116827.7854,2449
152921.2184,2450
120232.3857,2451
191317.3114,2452
90959.51501,2453
115194.0293,2454
122288.2585,2455
130929.4415,2456
139739.7738,2457
133749.1821,2458
112715.8486,2459
143915.8857,2460
124825.8384,2461
135116.9783,2462
131328.768,2463
171548.7346,2464
139887.3284,2465
117227.7645,2466
130989.4437,2467
95029.13914,2468
83979.84847,2469
190335.1048,2470
193559.4628,2471
148812.4324,2472
114931.777,2473
93904.53376,2474
193894.6043,2475
118756.4709,2476
131013.6647,2477
148531.7942,2478
104516.0379,2479
151968.3597,2480
119895.9339,2481
125359.1394,2482
107845.5632,2483
120313.1979,2484
126829.2647,2485
150232.16,2486
164947.0599,2487
169214.3735,2488
158125.5014,2489
135098.3164,2490
92376.84665,2491
208620.566,2492
164638.8806,2493
146447.9357,2494
81551.64756,2495
245509.3806,2496
148238.6757,2497
113363.5582,2498
79367.31476,2499
121989.7647,2500
137632.6993,2501
139851.0374,2502
93494.36047,2503
155878.7561,2504
232239.1052,2505
242538.2572,2506
271481.935,2507
242014.5182,2508
218850.4,2509
222860.6617,2510
175037.2142,2511
198832.5002,2512
233987.4541,2513
258586.7879,2514
152070.5812,2515
180374.9939,2516
149220.8617,2517
160310.4861,2518
245174.525,2519
222975.4339,2520
183040.5094,2521
229035.5923,2522
113338.1702,2523
144477.9144,2524
152884.626,2525
143514.0668,2526
119046.6241,2527
128918.4397,2528
142698.8447,2529
120843.9912,2530
256537.4822,2531
224384.4216,2532
190924.4042,2533
245410.6549,2534
280468.2004,2535
225563.4479,2536
255356.4443,2537
182772.1884,2538
186153.8142,2539
181949.3639,2540
184180.3268,2541
161613.346,2542
114736.7831,2543
115730.3397,2544
138833.6747,2545
119642.8568,2546
134843.7293,2547
147071.0181,2548
154215.7495,2549
560214.1071,2550
138473.9634,2551
130032.8058,2552
72595.10212,2553
91974.60813,2554
116418.1089,2555
98533.4574,2556
101422.6239,2557
135101.8477,2558
134669.5281,2559
163786.5568,2560
149634.0518,2561
145174.0508,2562
144008.5714,2563
214461.7493,2564
147003.928,2565
161624.8694,2566
142449.9451,2567
200271.9069,2568
232677.1207,2569
115192.4958,2570
185443.5994,2571
150659.0751,2572
217974.4764,2573
281681.5169,2574
127836.2644,2575
112263.3583,2576
134503.4685,2577
76007.87847,2578
58257.10004,2579
102411.1763,2580
114044.351,2581
115857.7061,2582
271709.2859,2583
181130.3195,2584
191261.0783,2585
226402.8161,2586
203727.5906,2587
141306.1552,2588
150547.8929,2589
194504.8563,2590
225291.0014,2591
208410.9422,2592
245152.5518,2593
190180.638,2594
207993.4954,2595
281465.9968,2596
186876.341,2597
292423.8281,2598
320286.3263,2599
135033.7665,2600
138296.1337,2601
82768.50953,2602
96068.70831,2603
89353.05159,2604
78329.25254,2605
145152.2566,2606
199825.5301,2607
181294.0823,2608
169600.0769,2609
107879.1244,2610
