Id,SalePrice
1461,119369
1462,168952
1463,179967
1464,195844
1465,202343
1466,169666
1467,173707
1468,164041
1469,184285
1470,121910
1471,177985
1472,97004
1473,96266
1474,144220
1475,110265
1476,344667
1477,255305
1478,306756
1479,307484
1480,450617
1481,323623
1482,222731
1483,178644
1484,167618
1485,207594
1486,194279
1487,332093
1488,222839
1489,194161
1490,241358
1491,203117
1492,93936
1493,187869
1494,312793
1495,289598
1496,229748
1497,172142
1498,185188
1499,166647
1500,163789
1501,171656
1502,147132
1503,288772
1504,240588
1505,227086
1506,183128
1507,232860
1508,197701
1509,154554
1510,148837
1511,160876
1512,171255
1513,145218
1514,163074
1515,176663
1516,158121
1517,168102
1518,127416
1519,204946
1520,131658
1521,131499
1522,173623
1523,109067
1524,113158
1525,118820
1526,113712
1527,104728
1528,127341
1529,154214
1530,189974
1531,120568
1532,96351
1533,147100
1534,115277
1535,148830
1536,107141
1537,67374
1538,161416
1539,188922
1540,91662
1541,137712
1542,131925
1543,176596
1544,87770
1545,121004
1546,144117
1547,138104
1548,131944
1549,126656
1550,146943
1551,104337
1552,141225
1553,147228
1554,120059
1555,168660
1556,97296
1557,100958
1558,102467
1559,80598
1560,147201
1561,117264
1562,136403
1563,120263
1564,158115
1565,152124
1566,227624
1567,74536
1568,257594
1569,134418
1570,146620
1571,116294
1572,136017
1573,233917
1574,126692
1575,227009
1576,261562
1577,180262
1578,149010
1579,147770
1580,195674
1581,162931
1582,126955
1583,291618
1584,215782
1585,143496
1586,67494
1587,112460
1588,145267
1589,97479
1590,127281
1591,92972
1592,109908
1593,123512
1594,123919
1595,112390
1596,215971
1597,206083
1598,231336
1599,173228
1600,170180
1601,65797
1602,111281
1603,78096
1604,266543
1605,237697
1606,160874
1607,176662
1608,225558
1609,184579
1610,157828
1611,143001
1612,170445
1613,163058
1614,119609
1615,86778
1616,75703
1617,87461
1618,129586
1619,142263
1620,171212
1621,131551
1622,145386
1623,255251
1624,214112
1625,116354
1626,175229
1627,190568
1628,276380
1629,186939
1630,332396
1631,237328
1632,250769
1633,183496
1634,185363
1635,182633
1636,155227
1637,190720
1638,187770
1639,182788
1640,236196
1641,181697
1642,250967
1643,226641
1644,237854
1645,205392
1646,163806
1647,156049
1648,127421
1649,142405
1650,114538
1651,115819
1652,99336
1653,102782
1654,143173
1655,137008
1656,143930
1657,147077
1658,148697
1659,117929
1660,160665
1661,435504
1662,359525
1663,358672
1664,539108
1665,296849
1666,311731
1667,341288
1668,332852
1669,312996
1670,339215
1671,280489
1672,393740
1673,311008
1674,246615
1675,213287
1676,208621
1677,232165
1678,443329
1679,378767
1680,300346
1681,244204
1682,335270
1683,194580
1684,184776
1685,182074
1686,174839
1687,175712
1688,192492
1689,194674
1690,207474
1691,196841
1692,259413
1693,186508
1694,183256
1695,169459
1696,278100
1697,171433
1698,347260
1699,325039
1700,266278
1701,276643
1702,238125
1703,250375
1704,274417
1705,249990
1706,234530
1707,208645
1708,202876
1709,265046
1710,222267
1711,286276
1712,255412
1713,268859
1714,208898
1715,208702
1716,179798
1717,176133
1718,136394
1719,212800
1720,224700
1721,155340
1722,122901
1723,153667
1724,198934
1725,242151
1726,191315
1727,162659
1728,174069
1729,173045
1730,142370
1731,127382
1732,125476
1733,111284
1734,124193
1735,124356
1736,111497
1737,276161
1738,267366
1739,221624
1740,211902
1741,194470
1742,167633
1743,179342
1744,310483
1745,210778
1746,180587
1747,219742
1748,213507
1749,144598
1750,121361
1751,246380
1752,116483
1753,145668
1754,188889
1755,167495
1756,127290
1757,121599
1758,147379
1759,166987
1760,171420
1761,151403
1762,174698
1763,185274
1764,117106
1765,122885
1766,193634
1767,213329
1768,138096
1769,168057
1770,161872
1771,118421
1772,129275
1773,127420
1774,148352
1775,145231
1776,131994
1777,103942
1778,145116
1779,127201
1780,170200
1781,121757
1782,89814
1783,143298
1784,112457
1785,113035
1786,140201
1787,168799
1788,59377
1789,93150
1790,90254
1791,187302
1792,143543
1793,133037
1794,161106
1795,136537
1796,130695
1797,110773
1798,119806
1799,116323
1800,137128
1801,129244
1802,130469
1803,144312
1804,147413
1805,138058
1806,125177
1807,142094
1808,131514
1809,130115
1810,143115
1811,84217
1812,92994
1813,119725
1814,96971
1815,54738
1816,92701
1817,114985
1818,146676
1819,125178
1820,69772
1821,104963
1822,160175
1823,59231
1824,125100
1825,140535
1826,113259
1827,104487
1828,137349
1829,127407
1830,147547
1831,140067
1832,79610
1833,135551
1834,126866
1835,112096
1836,111070
1837,93672
1838,126039
1839,93598
1840,148647
1841,136101
1842,95982
1843,132124
1844,147135
1845,148781
1846,157632
1847,174259
1848,55541
1849,106106
1850,117343
1851,150681
1852,131265
1853,127381
1854,157284
1855,158689
1856,230009
1857,131362
1858,124033
1859,119621
1860,150892
1861,119064
1862,330142
1863,302075
1864,302166
1865,317465
1866,302532
1867,220509
1868,276203
1869,205209
1870,225234
1871,251742
1872,189707
1873,257131
1874,148565
1875,199543
1876,200780
1877,206819
1878,200607
1879,138324
1880,130723
1881,239768
1882,241087
1883,182889
1884,195164
1885,211275
1886,268719
1887,223916
1888,267119
1889,184070
1890,121981
1891,125074
1892,101737
1893,129457
1894,127524
1895,135900
1896,125368
1897,133229
1898,119510
1899,159616
1900,156886
1901,177998
1902,152803
1903,223786
1904,139726
1905,205530
1906,125027
1907,217674
1908,106869
1909,138515
1910,119938
1911,226117
1912,313360
1913,134166
1914,70999
1915,298747
1916,59306
1917,245531
1918,140290
1919,173522
1920,145154
1921,352234
1922,303682
1923,243740
1924,245661
1925,198885
1926,345457
1927,133086
1928,165622
1929,123002
1930,128488
1931,134987
1932,130618
1933,182062
1934,176533
1935,178358
1936,188940
1937,183226
1938,169472
1939,251879
1940,197952
1941,162111
1942,169819
1943,230514
1944,377006
1945,389524
1946,130220
1947,189936
1948,165420
1949,238264
1950,182694
1951,236164
1952,205878
1953,181789
1954,179609
1955,135165
1956,283296
1957,145381
1958,252308
1959,149175
1960,110032
1961,124347
1962,98115
1963,104449
1964,105944
1965,142366
1966,135199
1967,299254
1968,400522
1969,366541
1970,378407
1971,483270
1972,376080
1973,307321
1974,332901
1975,459419
1976,286359
1977,348007
1978,334019
1979,310678
1980,207829
1981,314399
1982,231895
1983,216801
1984,170550
1985,222817
1986,208649
1987,182928
1988,180790
1989,193669
1990,209925
1991,240656
1992,210099
1993,176400
1994,213835
1995,180421
1996,265219
1997,302158
1998,306518
1999,306111
2000,324886
2001,298624
2002,243925
2003,254608
2004,298984
2005,223830
2006,218695
2007,255036
2008,236314
2009,203401
2010,197075
2011,136541
2012,179359
2013,183011
2014,186199
2015,223320
2016,193642
2017,194648
2018,120042
2019,133064
2020,96207
2021,104897
2022,205332
2023,137334
2024,291543
2025,344357
2026,176651
2027,167146
2028,150490
2029,166994
2030,248160
2031,223081
2032,233249
2033,237179
2034,176326
2035,221963
2036,196890
2037,213919
2038,306753
2039,231553
2040,289371
2041,300266
2042,205563
2043,170560
2044,152635
2045,210691
2046,153728
2047,137681
2048,141682
2049,142834
2050,165531
2051,101582
2052,124209
2053,146735
2054,98903
2055,155549
2056,161762
2057,115718
2058,218392
2059,138819
2060,170560
2061,157314
2062,127016
2063,124064
2064,138329
2065,126981
2066,171031
2067,116332
2068,142500
2069,79434
2070,110963
2071,89279
2072,127012
2073,127778
2074,173013
2075,137945
2076,113957
2077,165777
2078,127975
2079,128370
2080,109098
2081,120246
2082,120178
2083,143083
2084,107357
2085,116639
2086,111686
2087,116469
2088,100765
2089,79278
2090,128358
2091,110391
2092,123520
2093,109192
2094,103562
2095,156277
2096,88507
2097,100563
2098,141636
2099,60914
2100,80510
2101,114566
2102,125146
2103,108903
2104,150537
2105,130845
2106,70749
2107,201398
2108,108913
2109,108155
2110,119271
2111,131916
2112,136756
2113,122084
2114,128115
2115,162991
2116,119694
2117,144009
2118,129093
2119,120905
2120,119819
2121,82092
2122,122443
2123,81290
2124,159824
2125,118179
2126,168679
2127,149921
2128,121652
2129,72562
2130,125158
2131,135907
2132,115891
2133,114165
2134,112848
2135,85579
