Id,SalePrice
1461,119789
1462,165722
1463,184579
1464,199758
1465,201113
1466,170292
1467,177640
1468,164456
1469,193406
1470,122729
1471,174191
1472,99352
1473,97580
1474,144839
1475,113285
1476,348290
1477,251875
1478,305790
1479,301736
1480,490856
1481,340798
1482,219398
1483,177676
1484,167369
1485,195395
1486,195480
1487,343797
1488,230969
1489,193868
1490,245050
1491,194877
1492,92689
1493,191958
1494,301857
1495,288712
1496,236340
1497,175355
1498,181842
1499,163470
1500,160427
1501,174675
1502,150559
1503,273291
1504,246933
1505,234117
1506,190805
1507,238112
1508,194859
1509,155691
1510,150515
1511,159265
1512,173260
1513,143033
1514,163129
1515,186007
1516,151994
1517,167852
1518,131132
1519,207660
1520,130187
1521,134305
1522,173807
1523,113110
1524,119711
1525,118512
1526,113110
1527,107788
1528,129297
1529,156530
1530,196611
1531,119733
1532,95706
1533,143447
1534,118183
1535,146328
1536,112801
1537,68979
1538,158098
1539,187940
1540,80030
1541,144737
1542,133760
1543,177983
1544,85985
1545,116147
1546,140055
1547,130702
1548,134275
1549,123688
1550,146718
1551,107766
1552,140700
1553,142703
1554,122478
1555,164944
1556,81736
1557,104217
1558,106494
1559,96172
1560,136328
1561,108943
1562,132326
1563,123250
1564,162140
1565,150605
1566,229650
1567,77540
1568,247258
1569,134804
1570,140391
1571,111292
1572,141313
1573,235891
1574,110092
1575,243992
1576,254886
1577,179075
1578,151846
1579,149884
1580,194668
1581,162308
1582,127338
1583,297514
1584,218638
1585,141803
1586,72433
1587,116582
1588,146911
1589,99764
1590,130781
1591,95612
1592,118397
1593,123955
1594,121739
1595,120495
1596,218393
1597,203516
1598,218449
1599,169593
1600,165320
1601,64792
1602,115470
1603,77370
1604,270129
1605,234104
1606,166031
1607,187440
1608,221107
1609,181830
1610,155635
1611,139563
1612,168403
1613,167990
1614,120557
1615,89728
1616,76339
1617,90385
1618,137124
1619,143472
1620,157264
1621,130322
1622,146592
1623,258250
1624,212546
1625,119199
1626,175090
1627,195325
1628,279004
1629,181393
1630,351149
1631,238386
1632,250849
1633,181629
1634,190846
1635,174621
1636,154900
1637,197542
1638,187178
1639,186006
1640,243491
1641,179846
1642,244106
1643,232058
1644,243256
1645,215803
1646,160724
1647,161782
1648,130247
1649,143547
1650,118142
1651,121605
1652,99110
1653,101094
1654,146286
1655,136215
1656,142954
1657,148779
1658,152788
1659,123850
1660,158116
1661,443338
1662,372059
1663,359372
1664,543237
1665,294155
1666,319733
1667,351463
1668,322976
1669,303569
1670,338770
1671,280740
1672,411797
1673,301744
1674,246919
1675,209209
1676,204447
1677,226164
1678,459745
1679,395998
1680,310540
1681,240724
1682,332298
1683,198201
1684,179504
1685,176808
1686,174273
1687,171340
1688,193998
1689,192433
1690,200516
1691,191592
1692,255035
1693,172802
1694,185998
1695,168511
1696,288019
1697,172065
1698,343962
1699,329137
1700,263199
1701,272557
1702,238572
1703,249771
1704,272716
1705,245392
1706,226828
1707,211483
1708,205025
1709,258700
1710,223345
1711,275760
1712,260841
1713,273911
1714,221462
1715,209097
1716,179966
1717,178886
1718,136175
1719,211165
1720,232229
1721,155677
1722,120357
1723,151514
1724,200747
1725,239559
1726,185042
1727,156240
1728,171486
1729,168878
1730,144921
1731,120086
1732,129072
1733,114073
1734,129459
1735,119673
1736,106730
1737,290508
1738,254524
1739,230426
1740,224175
1741,198524
1742,169527
1743,176010
1744,324686
1745,210756
1746,180700
1747,217627
1748,216433
1749,140490
1750,120739
1751,246891
1752,116630
1753,151415
1754,193409
1755,169831
1756,133441
1757,122746
1758,146998
1759,163257
1760,165187
1761,145282
1762,174187
1763,193407
1764,117174
1765,143435
1766,197678
1767,213185
1768,142296
1769,168972
1770,155120
1771,115822
1772,133263
1773,127939
1774,143028
1775,145185
1776,130515
1777,105395
1778,141163
1779,130398
1780,169739
1781,125319
1782,92111
1783,145707
1784,115355
1785,114263
1786,140673
1787,169992
1788,61555
1789,94598
1790,93620
1791,189450
1792,155184
1793,126302
1794,155340
1795,135916
1796,129351
1797,113171
1798,120393
1799,111087
1800,130817
1801,134434
1802,133070
1803,148922
1804,141069
1805,134190
1806,116481
1807,129835
1808,119825
1809,125927
1810,142711
1811,85745
1812,98085
1813,122427
1814,104666
1815,57316
1816,93338
1817,115916
1818,151098
1819,128411
1820,65726
1821,105452
1822,158220
1823,54043
1824,122149
1825,144529
1826,111450
1827,104394
1828,133274
1829,117685
1830,141794
1831,141091
1832,74921
1833,136912
1834,125433
1835,110587
1836,114100
1837,84389
1838,127090
1839,108775
1840,146871
1841,129900
1842,95175
1843,136581
1844,141121
1845,147222
1846,156336
1847,178591
1848,66436
1849,106231
1850,119567
1851,146614
1852,129635
1853,127627
1854,159681
1855,157816
1856,230772
1857,141928
1858,132610
1859,120322
1860,150726
1861,119375
1862,324908
1863,299380
1864,299434
1865,315853
1866,306376
1867,218887
1868,276582
1869,204214
1870,219267
1871,250903
1872,178670
1873,254752
1874,148308
1875,198941
1876,203774
1877,208584
1878,199970
1879,136971
1880,127834
1881,243196
1882,239838
1883,181446
1884,197855
1885,216131
1886,274629
1887,218707
1888,262672
1889,176937
1890,122867
1891,122725
1892,103220
1893,131198
1894,127340
1895,135248
1896,126580
1897,122374
1898,119434
1899,156129
1900,151921
1901,175867
1902,155223
1903,219993
1904,139270
1905,197388
1906,124500
1907,205201
1908,108538
1909,133472
1910,119025
1911,225132
1912,321373
1913,139641
1914,70561
1915,299647
1916,58098
1917,234745
1918,142033
1919,169364
1920,148753
1921,356192
1922,302838
1923,237897
1924,250057
1925,198509
1926,350566
1927,133233
1928,168743
1929,118832
1930,129475
1931,135557
1932,131923
1933,190434
1934,181270
1935,176753
1936,197468
1937,184417
1938,170151
1939,253961
1940,194640
1941,165335
1942,168337
1943,227003
1944,376274
1945,388750
1946,147422
1947,171570
1948,174005
1949,232263
1950,185527
1951,238180
1952,205416
1953,173399
1954,177160
1955,132472
1956,299131
1957,147497
1958,265390
1959,145080
1960,110862
1961,124004
1962,97388
1963,104539
1964,106658
1965,144552
1966,139222
1967,298605
1968,411728
1969,369059
1970,411202
1971,490074
1972,379095
1973,287902
1974,336233
1975,467615
1976,283700
1977,354378
1978,359147
1979,309575
1980,198052
1981,319331
1982,226711
1983,212623
1984,168313
1985,227072
1986,208701
1987,185769
1988,176892
1989,193771
1990,208591
1991,238387
1992,216549
1993,172529
1994,227315
1995,184396
1996,252809
1997,304484
1998,303688
1999,288532
2000,315536
2001,281896
2002,240216
2003,256997
2004,288120
2005,222491
2006,223995
2007,251733
2008,230697
2009,199618
2010,190922
2011,133747
2012,174119
2013,180325
2014,186610
2015,216501
2016,192180
2017,192225
2018,118886
2019,130115
2020,95430
2021,105117
2022,197027
2023,135244
2024,282043
2025,347801
2026,181128
2027,163752
2028,150151
2029,165604
2030,256844
2031,229787
2032,243215
2033,247342
2034,175526
2035,226766
2036,199432
2037,218435
2038,308090
2039,232704
2040,277122
2041,284233
2042,211961
2043,179445
2044,166881
2045,205004
2046,156700
2047,136626
2048,144025
2049,146735
2050,164480
2051,102550
2052,124067
2053,148268
2054,93987
2055,148465
2056,143570
2057,116747
2058,215875
2059,132768
2060,174929
2061,162758
2062,128276
2063,119317
2064,139865
2065,113891
2066,167030
2067,100816
2068,150568
2069,80587
2070,110873
2071,97294
2072,132201
2073,125662
2074,183457
2075,147531
2076,119875
2077,160805
2078,126461
2079,130775
2080,112287
2081,125555
2082,119129
2083,144454
2084,111276
2085,119725
2086,103540
2087,121586
2088,102509
2089,82349
2090,123874
2091,108655
2092,122363
2093,101312
2094,102092
2095,153039
2096,86316
2097,105622
2098,150964
2099,63017
2100,80305
2101,115978
2102,122580
2103,111441
2104,145299
2105,137695
2106,89010
2107,197862
2108,112844
2109,110243
2110,120931
2111,123527
2112,138488
2113,119849
2114,123424
2115,164352
2116,113410
2117,150001
2118,124568
2119,118740
2120,116661
2121,86630
2122,121886
2123,81430
2124,157664
2125,128486
2126,162467
2127,164439
2128,116682
2129,72308
2130,125542
2131,132607
2132,103396
2133,116872
2134,111337
2135,89525
2136,72104
2137,106221
2138,127534
2139,147483
2140,136819
2141,154423
2142,128777
2143,148190
2144,120399
2145,138014
2146,166776
2147,136133
2148,138178
2149,148287
2150,238721
2151,121496
2152,162838
2153,173376
2154,101171
2155,138076
2156,233131
2157,233030
2158,247883
2159,217755
2160,188252
2161,228779
2162,366435
2163,333410
2164,256254
2165,208544
2166,156167
2167,221693
2168,197889
2169,192608
2170,212827
2171,154356
2172,133475
2173,177687
2174,218961
2175,290575
2176,307191
2177,239739
2178,208445
2179,138290
2180,208584
2181,190602
2182,217840
2183,189726
2184,118618
2185,121803
2186,141637
2187,152003
2188,153687
2189,274902
2190,76964
2191,78503
2192,89255
2193,108900
2194,102753
2195,110278
2196,101788
2197,118819
2198,151989
2199,181793
2200,146721
2201,150546
2202,214881
2203,143220
2204,183757
2205,124993
2206,142615
2207,210735
2208,264202
2209,260625
2210,121124
2211,107822
2212,116363
2213,102459
2214,125479
2215,97276
2216,137286
2217,61134
2218,85352
2219,84612
2220,70559
2221,300396
2222,278551
2223,272981
2224,202774
2225,120818
2226,180802
2227,199405
2228,264864
2229,253867
2230,155820
2231,211338
2232,181925
2233,189018
2234,246012
2235,220569
2236,256380
2237,305121
2238,202938
2239,94985
2240,152921
2241,169161
2242,118867
2243,121702
2244,106607
2245,103844
2246,137859
2247,109202
2248,121490
2249,121954
2250,128156
2251,128562
2252,179105
2253,159718
2254,179738
2255,183903
2256,166721
2257,207325
2258,156177
2259,175495
2260,139920
2261,210954
2262,223607
2263,378823
2264,557918
2265,174194
2266,294041
2267,365735
2268,489484
2269,147829
2270,195381
2271,207059
2272,185454
2273,159084
2274,184217
2275,156330
2276,196985
2277,184085
2278,141570
2279,136873
2280,108800
2281,163347
2282,182051
2283,108031
2284,112569
2285,142498
2286,122572
2287,359614
2288,282722
2289,371932
2290,449504
2291,334273
2292,428734
2293,450313
2294,389629
2295,489211
2296,285224
2297,348463
2298,344718
2299,353144
2300,329565
2301,319131
2302,259323
2303,252298
2304,260611
2305,206878
2306,199207
2307,212311
2308,241301
2309,272169
2310,222331
2311,211560
2312,173232
2313,173430
2314,171861
2315,182226
2316,195264
2317,191731
2318,179313
2319,182098
2320,179677
2321,237374
2322,187624
2323,197000
2324,184590
2325,213821
2326,181342
2327,200389
2328,222286
2329,192588
2330,182412
2331,346403
2332,379686
2333,319669
2334,260214
2335,284582
2336,304339
2337,190203
2338,254798
2339,216182
2340,366958
2341,217922
2342,236297
2343,237447
2344,205826
2345,230678
2346,217308
2347,201689
2348,246750
2349,184789
2350,299557
2351,253052
2352,249789
2353,249570
2354,141442
2355,144169
2356,146651
2357,186617
2358,203166
2359,130163
2360,115280
2361,146222
2362,257824
2363,137442
2364,154627
2365,215374
2366,199223
2367,222964
2368,223705
2369,222000
2370,168854
2371,161426
2372,201266
2373,290645
2374,311570
2375,241042
2376,307975
2377,325337
2378,157442
2379,202609
2380,150377
2381,175598
2382,203905
2383,194759
2384,234369
