Id,SalePrice
1461,100840.43771710026
1462,158957.9152035871
1463,176771.52091882838
1464,198598.40888873936
1465,188139.92613027128
1466,171487.17319559233
1467,182575.1986584548
1468,161608.51379925373
1469,199340.35669614037
1470,116108.70735736437
1471,168868.46764501702
1472,101308.96130942987
1473,95727.29990610578
1474,144054.45462079335
1475,109296.28914933167
1476,342211.57359599246
1477,256084.90817262055
1478,292422.2469659676
1479,294344.86981797207
1480,460938.1026885717
1481,341888.3501593116
1482,226055.15168655792
1483,175438.29365534912
1484,172478.45665869265
1485,204135.59909005623
1486,194068.07139596625
1487,308269.04898054677
1488,234092.0993128333
1489,193733.9348119496
1490,229824.1644755894
1491,203028.6967007595
1492,87463.59041000235
1493,194519.98835596445
1494,283187.51916420314
1495,278813.7351411538
1496,241598.51888919322
1497,174637.51587459107
1498,173313.99182961573
1499,162227.2521801307
1500,158099.89496659942
1501,176140.91182212095
1502,146827.2436079815
1503,275833.4573311073
1504,254515.08904830407
1505,233738.82142548158
1506,194117.10838160798
1507,240743.47545331367
1508,199711.5106586706
1509,162226.21148203596
1510,149828.39637493642
1511,152521.49879218361
1512,168971.89787358616
1513,149470.6825113344
1514,149514.20427466783
1515,185919.9839717079
1516,162040.5186101935
1517,171379.32717970465
1518,126104.39842543461
1519,206989.59915358038
1520,127096.74678216944
1521,128355.80711036107
1522,176051.2469874026
1523,108507.89932976478
1524,120650.40029017799
1525,120110.74953920477
1526,116204.1496638658
1527,108375.42038358586
1528,134230.6920379348
1529,156302.12277775517
1530,196410.70512073307
1531,115448.08056397145
1532,97651.60949792882
1533,150526.84780076338
1534,122121.50413646725
1535,145221.99166210604
1536,108622.64748301377
1537,58148.22953204269
1538,154370.8288993867
1539,201615.8741640752
1540,100275.39794351645
1541,143129.85619952081
1542,141557.9352352832
1543,192025.72702931458
1544,89840.42203074667
1545,125362.95611464484
1546,147482.00075026436
1547,131649.43076357397
1548,142844.786795841
1549,129732.65454648143
1550,144258.79760158973
1551,103791.96737545043
1552,143274.817186005
1553,149944.32371594492
1554,120227.24879865171
1555,162307.66843271675
1556,91446.216748083
1557,111494.99032746794
1558,107262.91413827316
1559,88948.79132297063
1560,137110.85990948023
1561,128044.35944275677
1562,132658.1750147421
1563,119280.40090976509
1564,155267.90436922663
1565,146589.1250951628
1566,238143.47487544097
1567,74801.47665342223
1568,253587.2102393094
1569,122097.52171224868
1570,139117.54890969425
1571,110091.11452514927
1572,138901.15630021636
1573,211496.79642205228
1574,124412.13793008549
1575,227815.542277048
1576,268814.56869481027
1577,178470.71374802702
1578,160061.62809909674
1579,143573.09551894394
1580,197886.570702088
1581,155374.19109921885
1582,125934.08321055902
1583,286008.3760173575
1584,216267.37082679145
1585,140162.76235817824
1586,64842.949623671666
1587,103857.92286484106
1588,145305.53292698818
1589,90720.48648359667
1590,127447.16832686258
1591,89324.27565087074
1592,118485.62551160262
1593,131399.15276241952
1594,117546.24750228348
1595,119515.98886800557
1596,216895.70704316933
1597,206438.2166707139
1598,241975.8976248368
1599,179345.52182120204
1600,176822.76477438974
1601,56582.68679227239
